CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 43,5,20,20,23,19,23,0,-33,-33,16867.295,16870.523,305.724,17382.49,17382.49,357.405,"[-19,-18,-20,-18,-20,-16,-21,-19,-19,-18,-19,-18,-19,-18,-18,-17,-18,-17,-18,-16,-19,-18,-19,-16,-19,-17,-19,-16,-17,-17,-19,-15,-18,-14,-16,-14,-17,-13,-16,-14,-16,-15,-16,-13,-14,-13,-16,-11,-16,-13,-17,-12,0,0,-16,-12,-15,-12,-16,-11,-15,-11,-14,-11,-14,-11,-13,-11,-14,-10,-13,-10,-11,-10,-12,-10,-11,-9,-10,-10,-10,-9,-9,-9,-8,-8,-8,-8,-7,-8,-6,-8,-5,-8,-5,-7,-4,-7,-4,-6,-3,-5,-3,-5,-2,-5,0,0,-14,-2,-14,-1,-14,0,-15,-1,-15,0,-15,0,-16,0,-16,0,-16,0,-16,1,-18,1,-18,1,-18,1,-18,0,-18,-1,-19,0,-18,0,-18,0,-18,1,-19,-1,-18,-2,-18,-1,-18,-2,-18,0,-19,-1,-19,0,0,0,-18,-1,-19,-1,-19,-1,-18,-1,-18,-2,-18,-2,-18,-3,-17,-3,-16,-3,-16,-3,-16,-2,-15,-3,-15,-3,-14,-2,-14,-2,-14,-2,-14,-1,-13,-2,-13,-2,-12,-2,-12,-2,-12,-2,-12,-2,-12,0,-12,-2,-12,-1,0,0]"
CSI_DATA: 44,5,21,21,24,20,24,0,-33,-33,17607.516,17610.482,305.739,18071.905,18071.905,307.260,"[-20,-12,-20,-13,-20,-10,-21,-14,-20,-12,-20,-13,-19,-12,-18,-12,-18,-13,-18,-11,-20,-12,-20,-11,-19,-12,-19,-12,-18,-12,-19,-11,-18,-10,-16,-10,-17,-10,-16,-10,-16,-11,-16,-9,-15,-10,-16,-8,-17,-9,-17,-9,0,0,-16,-8,-15,-8,-16,-8,-14,-7,-14,-8,-14,-8,-14,-8,-12,-8,-13,-8,-11,-7,-12,-7,-11,-7,-10,-7,-11,-7,-9,-7,-9,-7,-8,-6,-8,-6,-7,-6,-6,-6,-5,-6,-5,-6,-4,-5,-4,-5,-3,-4,-3,-4,0,0,-14,-8,-14,-8,-15,-6,-16,-8,-16,-7,-16,-8,-17,-7,-16,-7,-17,-7,-17,-6,-19,-8,-19,-7,-19,-8,-19,-8,-18,-9,-20,-9,-19,-8,-18,-9,-19,-8,-19,-9,-18,-10,-19,-9,-17,-10,-18,-8,-19,-10,-19,-10,0,0,-18,-9,-18,-10,-19,-10,-17,-10,-17,-11,-17,-11,-16,-11,-16,-10,-15,-11,-14,-10,-15,-10,-13,-9,-13,-10,-13,-9,-12,-9,-13,-9,-12,-8,-13,-8,-12,-7,-12,-7,-11,-8,-12,-7,-11,-7,-12,-6,-11,-7,-11,-7,0,0]"
CSI_DATA: 45,6,22,22,23,21,24,0,-42,-30,17608.973,17611.939,305.831,18136.512,18136.512,371.867,"[7,-1,6,-2,6,-4,7,-4,6,-5,7,-6,6,-7,5,-8,6,-8,5,-9,6,-11,5,-11,5,-12,5,-12,5,-12,4,-13,4,-12,3,-12,4,-13,4,-12,4,-12,2,-11,3,-10,2,-11,2,-10,1,-10,0,0,0,-8,0,-7,0,-7,0,-5,0,-4,0,-3,0,-2,0,-1,1,0,1,1,2,2,2,4,2,5,3,7,3,9,3,11,4,13,5,13,5,15,4,16,4,19,4,20,5,21,5,23,3,24,3,25,0,0,14,-8,13,-8,11,-8,13,-8,11,-8,11,-8,10,-8,9,-8,9,-8,8,-8,8,-9,7,-9,6,-9,5,-9,5,-9,4,-9,4,-9,3,-9,2,-9,2,-9,2,-10,1,-10,0,-10,-2,-10,-2,-11,-3,-11,0,0,-3,-11,-4,-12,-5,-12,-6,-11,-6,-12,-6,-13,-7,-13,-7,-13,-8,-14,-9,-14,-10,-15,-10,-15,-10,-16,-10,-17,-10,-17,-10,-19,-10,-18,-10,-19,-9,-20,-8,-20,-7,-22,-6,-21,-6,-22,-7,-22,-5,-23,-3,-23,0,0]"
CSI_DATA: 46,6,23,23,24,22,25,0,-42,-30,18349.602,18351.983,305.808,18811.952,18811.952,307.307,"[-4,7,-3,7,-2,8,-2,9,-1,9,0,9,1,9,2,9,2,10,3,10,4,11,5,11,6,12,5,11,5,11,6,11,6,10,6,10,6,10,5,10,6,10,5,9,4,9,6,8,5,8,5,7,0,0,4,5,3,4,3,4,3,3,1,1,1,1,0,-1,0,-1,-1,-1,-2,-2,-4,-3,-5,-4,-6,-5,-8,-6,-8,-6,-10,-8,-12,-9,-12,-10,-13,-11,-12,-13,-14,-15,-14,-17,-14,-18,-16,-19,-15,-21,-15,-22,0,0,4,-16,3,-15,2,-15,3,-16,2,-14,2,-14,2,-13,1,-13,1,-13,-1,-12,0,-12,-1,-12,-2,-11,-2,-11,-2,-11,-3,-11,-3,-9,-4,-8,-5,-8,-5,-8,-5,-8,-6,-8,-6,-7,-8,-6,-8,-7,-9,-6,0,0,-10,-6,-11,-6,-12,-5,-11,-5,-12,-4,-13,-5,-14,-5,-14,-4,-15,-5,-16,-4,-17,-4,-17,-4,-17,-5,-19,-5,-18,-6,-20,-7,-20,-6,-20,-7,-20,-9,-20,-9,-20,-11,-19,-11,-20,-12,-20,-12,-19,-14,-18,-15,0,0]"
CSI_DATA: 47,5,22,22,25,21,25,0,-33,-33,18348.144,18350.525,305.777,18866.229,18866.229,361.584,"[-4,26,-3,25,-1,25,-4,27,-3,26,-4,25,-4,25,-4,24,-4,24,-3,23,-4,25,-3,25,-3,24,-3,23,-4,22,-2,24,-2,21,-3,21,-2,20,-3,21,-4,20,-2,20,-4,19,0,19,-2,20,-1,19,0,0,-1,18,-2,18,-1,18,0,17,-1,17,-1,17,-2,16,-2,15,-2,15,-2,15,-1,15,-3,13,-2,12,-2,12,-2,11,-2,11,-2,11,-2,10,-3,9,-3,8,-3,7,-3,6,-3,6,-2,5,-3,4,-2,4,0,0,-2,17,-1,17,1,17,0,19,0,19,1,19,1,19,1,19,1,20,1,20,1,22,2,22,1,23,1,22,-1,22,1,24,1,22,0,22,1,22,-1,23,-2,23,-1,22,-2,22,1,22,-2,23,0,23,0,0,-1,22,-2,23,-2,22,-1,22,-2,21,-3,21,-3,21,-4,20,-3,19,-3,19,-2,19,-3,17,-3,17,-3,17,-3,16,-2,16,-2,15,-2,15,-2,14,-1,14,-1,14,-2,14,-1,14,0,13,-1,14,-1,13,0,0]"
CSI_DATA: 48,6,24,24,25,23,26,0,-41,-30,19088.742,19091.952,305.838,19551.943,19551.943,307.298,"[13,-6,14,-8,11,-10,12,-11,12,-12,11,-13,10,-14,9,-15,9,-15,8,-16,9,-19,8,-20,7,-20,8,-20,8,-20,6,-22,6,-21,6,-20,4,-19,6,-19,6,-19,4,-18,5,-16,3,-15,5,-16,3,-15,0,0,1,-11,1,-10,0,-9,-2,-7,0,-5,-1,-5,-2,-2,-2,-1,-2,1,-2,3,-1,5,-2,7,-3,10,-3,12,-4,13,-4,17,-5,20,-7,21,-7,24,-9,25,-11,28,-13,28,-15,30,-16,32,-20,32,-22,32,0,0,2,-16,1,-16,-1,-15,0,-16,0,-14,0,-14,0,-14,0,-13,-1,-13,-2,-12,-2,-13,-3,-12,-3,-11,-4,-11,-3,-10,-4,-10,-4,-9,-5,-8,-6,-8,-6,-8,-6,-8,-7,-7,-7,-7,-8,-5,-8,-6,-9,-5,0,0,-10,-4,-11,-4,-12,-4,-11,-3,-13,-3,-13,-3,-14,-3,-14,-3,-15,-3,-15,-2,-17,-2,-17,-3,-17,-3,-19,-3,-19,-3,-20,-4,-20,-4,-20,-5,-21,-6,-20,-7,-21,-9,-20,-9,-20,-10,-21,-9,-19,-12,-19,-13,0,0]"
CSI_DATA: 49,5,23,23,26,22,26,0,-33,-33,19087.282,19090.492,305.741,19609.85,19609.85,364.440,"[23,-2,23,-3,22,-4,25,-2,23,-2,23,-2,22,-2,21,-2,22,-1,20,-2,23,-1,22,-2,22,-1,21,-1,21,0,21,-3,19,-2,19,-1,19,-2,19,-1,18,0,18,-2,17,0,17,-3,18,-1,18,-3,0,0,16,-3,16,-2,17,-2,15,-3,15,-2,15,-2,14,-1,14,-1,13,-1,12,-1,13,-1,12,-1,11,0,11,-1,10,0,10,0,9,0,9,0,8,0,7,0,7,0,6,0,5,1,5,0,4,0,4,0,0,0,13,-3,13,-4,13,-6,15,-5,14,-5,15,-5,14,-6,15,-5,15,-5,15,-6,17,-7,16,-7,17,-7,16,-7,17,-5,18,-7,16,-7,16,-5,17,-6,17,-5,18,-4,17,-5,17,-3,17,-6,18,-5,18,-5,0,0,17,-5,18,-5,18,-5,16,-4,17,-3,17,-3,16,-2,16,-2,15,-2,15,-2,16,-3,14,-2,13,-2,13,-2,13,-2,13,-2,12,-2,12,-2,11,-2,11,-2,11,-2,10,-2,10,-2,10,-3,10,-3,10,-3,0,0]"
CSI_DATA: 50,5,24,24,27,23,27,0,-33,-33,19827.632,19830.502,305.738,20292.27,20292.27,307.381,"[-22,9,-22,9,-20,10,-24,10,-22,9,-22,8,-22,8,-21,8,-22,8,-20,8,-22,8,-22,9,-22,8,-21,8,-21,7,-20,9,-19,8,-19,7,-18,8,-19,7,-19,6,-18,7,-18,5,-16,8,-18,7,-17,8,0,0,-16,7,-16,7,-16,8,-14,7,-15,6,-15,6,-15,6,-14,5,-14,5,-12,5,-13,5,-12,4,-12,4,-11,4,-10,3,-10,4,-10,3,-9,3,-8,2,-7,2,-7,2,-6,1,-6,2,-6,2,-5,1,-4,1,0,0,4,-14,3,-14,2,-14,3,-16,3,-15,2,-15,3,-16,3,-16,3,-16,2,-16,2,-18,2,-18,2,-18,2,-18,4,-18,3,-19,2,-18,3,-18,3,-18,5,-18,6,-18,5,-18,5,-17,3,-18,5,-19,4,-19,0,0,5,-18,5,-18,5,-18,5,-18,6,-17,7,-17,7,-16,7,-15,7,-15,6,-15,6,-15,6,-13,5,-13,5,-13,5,-13,5,-13,4,-12,5,-12,5,-12,5,-11,4,-11,4,-11,4,-11,3,-11,4,-11,4,-11,0,0]"
CSI_DATA: 51,6,25,25,27,24,28,0,-40,-30,20568.710,20571.925,305.759,21031.979,21031.979,307.334,"[7,-13,6,-14,3,-14,3,-17,2,-17,1,-16,-1,-17,-2,-16,-3,-17,-5,-17,-5,-19,-7,-19,-8,-20,-8,-19,-8,-19,-10,-20,-9,-18,-8,-18,-9,-18,-8,-17,-8,-17,-8,-16,-7,-15,-8,-13,-8,-13,-7,-12,0,0,-6,-8,-6,-8,-5,-6,-4,-5,-3,-4,-1,-2,0,-1,0,0,1,1,3,3,5,5,5,7,7,9,8,11,9,12,11,16,12,18,12,20,12,22,12,23,12,27,10,29,11,31,12,32,9,34,8,35,0,0,13,4,13,3,13,2,13,3,12,2,12,1,11,1,11,0,10,0,10,-1,10,-1,10,-2,9,-2,9,-2,9,-2,9,-4,7,-4,7,-4,6,-4,6,-5,6,-5,5,-6,5,-6,4,-8,4,-8,3,-9,0,0,3,-10,3,-11,2,-11,1,-12,2,-12,1,-13,1,-14,1,-14,1,-15,1,-16,0,-17,1,-17,1,-18,1,-18,2,-19,1,-20,2,-20,2,-21,4,-21,5,-21,6,-21,7,-20,7,-21,7,-22,10,-20,10,-20,0,0]"
CSI_DATA: 52,5,25,25,28,24,28,0,-33,-33,20567.247,20570.463,305.715,21083.967,21083.967,359.322,"[-23,-1,-24,-1,-23,0,-26,-2,-23,-2,-24,-2,-23,-2,-22,-2,-22,-3,-21,-2,-23,-3,-23,-2,-23,-2,-22,-2,-21,-4,-22,-2,-21,-2,-19,-3,-20,-2,-19,-3,-19,-4,-19,-3,-17,-4,-18,-1,-19,-3,-19,-1,0,0,-17,-2,-16,-2,-17,-1,-16,-1,-16,-2,-15,-2,-15,-2,-14,-2,-14,-2,-13,-2,-13,-1,-12,-2,-12,-2,-12,-2,-11,-2,-11,-1,-10,-1,-10,-1,-9,-2,-8,-1,-8,-2,-7,-1,-7,-1,-7,0,-6,-1,-6,0,0,0,7,-10,7,-11,6,-12,7,-12,6,-12,6,-12,7,-13,6,-13,6,-13,5,-14,7,-16,6,-16,6,-16,6,-16,8,-15,7,-17,6,-16,7,-16,7,-16,8,-16,9,-16,8,-16,8,-15,6,-17,8,-18,8,-18,0,0,8,-17,9,-17,9,-18,8,-17,10,-16,10,-16,11,-15,10,-14,10,-15,9,-14,10,-15,9,-13,9,-13,9,-12,9,-12,9,-12,8,-12,8,-11,8,-11,7,-10,8,-10,7,-10,7,-10,6,-10,6,-10,6,-10,0,0]"
CSI_DATA: 53,4,7,7,4,6,29,0,-34,-31,21310.873,21314.109,305.532,21771.698,21771.698,307.53,"[3,-19,3,-19,2,-18,4,-20,3,-17,4,-18,4,-17,4,-16,4,-15,3,-14,4,-16,3,-15,3,-15,3,-14,4,-14,2,-14,2,-13,2,-13,1,-13,2,-13,3,-13,2,-13,3,-12,1,-13,2,-13,1,-13,0,0,2,-12,1,-11,1,-12,1,-10,0,-10,0,-10,-1,-10,-1,-9,-2,-10,-2,-9,-3,-10,-3,-10,-4,-11,-4,-11,-4,-11,-5,-12,-5,-12,-5,-13,-5,-13,-4,-13,-4,-14,-4,-15,-4,-15,-5,-16,-4,-16,-3,-17,0,0,-7,-4,-7,-4,-8,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,-2,-10,-2,-10,-2,-11,-1,-11,-1,-11,-1,-11,0,-11,-1,-11,1,-10,1,-11,1,-11,2,-11,2,-11,2,-11,3,-11,3,-11,6,-12,6,-12,7,0,0,-12,8,-13,8,-13,9,-12,10,-13,9,-14,10,-13,11,-13,11,-13,12,-13,13,-13,15,-13,13,-14,14,-14,15,-15,16,-15,17,-15,18,-17,18,-18,17,-18,17,-20,17,-20,16,-22,16,-21,18,-23,15,-24,14,0,0]"
CSI_DATA: 54,5,26,26,29,25,29,0,-33,-30,21307.262,21310.499,305.775,21828.666,21828.666,364.21,"[22,-14,22,-14,21,-16,24,-15,22,-14,23,-13,22,-13,22,-12,22,-12,20,-12,23,-13,22,-13,22,-13,21,-12,21,-10,21,-13,19,-12,19,-11,19,-12,19,-10,19,-9,18,-10,18,-9,17,-11,18,-11,17,-11,0,0,16,-10,16,-10,16,-10,14,-10,15,-9,15,-9,14,-8,14,-8,13,-9,13,-8,13,-9,12,-7,11,-7,11,-7,11,-7,10,-8,10,-7,9,-7,9,-7,9,-7,9,-7,8,-6,8,-6,8,-7,7,-6,7,-6,0,0,0,11,1,11,2,11,1,13,1,12,2,12,1,12,2,12,2,12,2,12,2,14,2,13,2,14,2,14,1,14,3,14,3,13,2,13,3,13,2,14,1,14,2,14,1,14,3,14,2,15,3,15,0,0,2,14,2,15,2,15,3,15,1,14,1,15,0,14,1,13,1,14,1,13,1,13,0,12,0,12,0,12,0,12,1,12,1,11,1,11,1,11,1,10,0,11,1,10,1,10,2,10,1,11,1,11,0,0]"
CSI_DATA: 55,5,27,27,30,26,30,0,-33,-30,22047.225,22050.488,305.784,22511.978,22511.978,307.333,"[-7,19,-7,20,-5,20,-8,22,-7,20,-8,20,-8,20,-8,19,-8,19,-7,18,-9,21,-8,20,-8,20,-8,19,-9,19,-7,20,-7,18,-8,17,-7,18,-8,18,-9,17,-8,17,-8,16,-6,17,-8,18,-7,17,0,0,-6,16,-7,16,-6,16,-5,15,-6,16,-7,16,-6,15,-6,14,-6,14,-5,13,-5,14,-6,13,-6,12,-5,13,-6,12,-5,12,-5,11,-5,11,-5,10,-5,9,-5,9,-5,8,-5,8,-4,8,-4,7,-4,7,0,0,14,4,14,4,15,2,16,3,15,3,15,3,15,3,15,3,16,3,16,2,18,3,18,2,18,2,17,2,18,4,19,2,18,1,17,2,18,2,18,3,18,4,18,3,17,4,19,1,20,3,20,3,0,0,19,3,19,3,20,3,18,3,19,4,19,5,18,5,17,5,17,5,16,4,17,4,16,4,16,4,16,4,15,4,16,3,16,2,15,3,15,3,15,3,15,4,15,3,15,3,16,3,15,4,15,4,0,0]"
CSI_DATA: 56,6,27,27,29,26,30,0,-40,-30,22048.690,22051.954,305.836,22560.266,22560.266,355.621,"[8,3,9,2,9,1,10,1,9,0,10,-1,10,-2,10,-2,10,-2,10,-4,12,-4,12,-4,12,-5,12,-5,13,-4,12,-6,12,-6,12,-5,13,-6,12,-5,13,-4,12,-5,11,-4,11,-5,11,-4,11,-4,0,0,9,-4,8,-4,8,-3,7,-3,7,-2,6,-3,5,-2,4,-2,3,-2,2,-2,2,-1,1,0,0,0,-2,0,-3,1,-4,0,-6,1,-7,1,-8,0,-9,-1,-11,-1,-12,-2,-13,-3,-15,-4,-15,-6,-15,-6,0,0,11,-13,10,-13,8,-13,9,-13,7,-12,7,-12,7,-12,6,-11,6,-12,4,-12,5,-12,3,-12,2,-11,2,-11,2,-11,1,-12,-1,-10,-1,-9,-2,-9,-2,-9,-3,-9,-4,-8,-4,-8,-6,-7,-7,-8,-8,-7,0,0,-9,-7,-11,-7,-12,-6,-12,-6,-13,-6,-14,-6,-15,-7,-15,-6,-17,-7,-17,-7,-19,-7,-19,-7,-20,-7,-20,-8,-21,-9,-22,-9,-22,-9,-22,-11,-22,-12,-21,-13,-22,-15,-21,-15,-21,-16,-21,-15,-19,-18,-19,-19,0,0]"
CSI_DATA: 57,4,9,9,7,8,32,0,-35,-31,23530.843,23534.115,305.477,23991.703,23991.703,307.49,"[4,-16,4,-17,3,-16,5,-17,4,-15,4,-15,4,-14,4,-13,4,-13,3,-12,4,-14,3,-13,3,-13,3,-12,3,-12,2,-13,2,-12,2,-11,1,-12,2,-11,2,-11,1,-11,2,-11,1,-11,1,-11,1,-11,0,0,1,-11,0,-10,0,-11,-1,-10,-1,-10,-1,-10,-1,-10,-2,-10,-2,-11,-2,-11,-3,-12,-2,-11,-2,-12,-3,-13,-2,-13,-3,-14,-2,-13,-2,-14,-2,-14,-1,-14,-1,-14,-1,-14,0,-14,-1,-15,1,-15,1,-16,0,0,-1,-11,-1,-11,-3,-11,-3,-12,-3,-12,-3,-12,-3,-12,-3,-12,-3,-12,-4,-13,-5,-13,-6,-13,-6,-13,-6,-12,-5,-13,-7,-13,-7,-12,-7,-12,-7,-11,-7,-12,-8,-12,-8,-12,-9,-12,-11,-10,-11,-12,-12,-12,0,0,-12,-11,-14,-12,-14,-12,-14,-11,-14,-12,-15,-13,-15,-13,-15,-12,-16,-12,-16,-11,-18,-11,-17,-11,-18,-11,-19,-11,-20,-12,-21,-12,-22,-12,-22,-12,-23,-14,-22,-16,-23,-17,-22,-18,-23,-19,-24,-19,-22,-22,-21,-22,0,0]"
CSI_DATA: 58,5,28,28,32,27,32,0,-33,-30,23527.229,23530.501,305.754,24053.446,24053.446,368.792,"[22,-5,23,-6,22,-7,25,-5,23,-5,23,-4,22,-4,22,-4,22,-3,21,-4,23,-4,23,-5,22,-4,21,-4,22,-3,22,-4,20,-4,19,-3,20,-4,19,-3,19,-3,19,-4,18,-2,18,-5,19,-4,18,-5,0,0,17,-5,17,-4,18,-5,16,-5,16,-5,16,-5,16,-5,15,-4,15,-4,14,-4,15,-5,14,-3,13,-3,13,-4,12,-3,12,-3,12,-4,11,-3,10,-3,10,-3,9,-2,9,-3,8,-2,8,-3,7,-3,7,-3,0,0,-9,12,-9,12,-8,13,-10,13,-9,13,-9,13,-9,13,-9,13,-9,13,-8,13,-9,15,-8,15,-9,15,-9,14,-10,14,-9,15,-8,14,-9,13,-8,14,-10,14,-10,13,-9,14,-10,13,-8,15,-9,15,-9,15,0,0,-9,14,-9,14,-9,15,-9,14,-10,14,-10,14,-10,13,-10,12,-10,13,-9,12,-9,13,-9,11,-9,11,-9,11,-8,11,-8,12,-8,11,-8,11,-8,11,-8,10,-8,10,-7,10,-7,10,-7,11,-8,11,-8,11,0,0]"
CSI_DATA: 59,4,10,10,8,9,33,0,-35,-32,24270.827,24274.99,305.563,24731.698,24731.698,307.52,"[-3,16,-3,16,-2,15,-3,16,-3,14,-4,14,-3,13,-3,13,-3,12,-3,12,-3,13,-2,12,-2,12,-2,11,-3,11,-1,11,-1,11,-2,10,-1,10,-2,10,-2,10,-1,10,-2,10,0,10,-1,10,-1,10,0,0,0,9,0,9,0,9,0,8,0,8,1,9,1,8,1,8,2,8,2,8,3,9,3,9,3,9,4,9,3,9,4,10,4,10,4,10,3,11,3,11,3,11,3,12,3,11,3,12,2,12,2,13,0,0,-7,7,-6,8,-5,9,-5,9,-5,10,-5,9,-5,10,-5,10,-5,10,-5,11,-5,12,-4,12,-4,12,-4,12,-4,11,-3,13,-2,11,-2,12,-1,12,-1,12,-1,13,0,12,0,13,2,13,2,14,3,14,0,0,3,14,4,15,5,14,5,15,5,15,5,16,6,16,6,16,7,16,8,16,9,17,8,16,9,16,10,16,11,18,12,18,13,20,12,19,12,21,12,22,11,24,11,23,11,26,11,26,8,28,7,28,0,0]"
CSI_DATA: 60,5,29,29,33,28,33,0,-34,-30,24267.211,24270.484,305.775,24778.975,24778.975,354.329,"[-3,-24,-3,-23,-5,-23,-3,-25,-3,-24,-3,-23,-2,-23,-2,-22,-1,-23,-3,-22,-3,-24,-3,-23,-3,-23,-3,-23,-1,-22,-3,-23,-2,-21,-2,-20,-3,-20,-1,-20,0,-20,-2,-20,-1,-19,-4,-19,-3,-20,-3,-19,0,0,-3,-18,-3,-18,-4,-19,-4,-17,-3,-17,-3,-17,-2,-17,-2,-16,-3,-16,-3,-15,-4,-16,-3,-15,-3,-14,-3,-14,-3,-14,-3,-14,-3,-13,-3,-12,-2,-12,-2,-11,-2,-11,-2,-11,-2,-11,-3,-10,-2,-10,-2,-9,0,0,2,15,2,14,3,14,2,15,2,15,2,15,3,15,2,14,2,15,3,14,3,16,4,16,3,16,3,15,2,15,4,17,4,15,3,15,4,15,2,16,1,16,3,16,1,15,4,15,3,16,3,17,0,0,3,16,3,16,3,16,3,17,2,16,1,16,1,16,0,16,1,16,1,15,1,16,0,14,0,14,0,13,0,14,1,14,0,13,0,13,0,13,0,12,-1,12,0,12,0,12,0,12,-1,12,-1,12,0,0]"
CSI_DATA: 61,6,29,29,32,28,33,0,-41,-31,24268.680,24271.953,305.843,24843.455,24843.455,418.809,"[0,-12,-2,-11,-4,-11,-5,-12,-6,-11,-7,-10,-8,-10,-10,-10,-11,-10,-12,-9,-14,-10,-16,-10,-17,-10,-17,-10,-17,-12,-20,-10,-18,-9,-18,-9,-19,-9,-17,-10,-18,-12,-18,-9,-16,-11,-17,-8,-18,-9,-16,-7,0,0,-14,-6,-15,-6,-14,-5,-11,-5,-10,-5,-10,-4,-8,-4,-7,-3,-5,-3,-3,-3,-1,-1,0,-1,2,0,5,0,8,2,10,2,11,4,13,6,15,7,16,10,17,12,18,14,20,17,22,16,22,21,22,23,0,0,-4,16,-4,15,-2,15,-2,15,-2,14,-2,13,-2,13,-2,12,-1,12,0,12,0,12,1,11,2,11,2,10,1,9,3,9,3,7,4,7,4,6,4,6,5,6,6,5,6,5,7,3,8,4,9,3,0,0,10,2,11,1,11,0,12,0,12,0,13,0,14,0,15,0,16,-1,17,-1,18,-2,18,-1,19,-1,19,-1,20,0,21,0,22,0,21,1,22,2,22,4,23,5,22,5,23,6,23,5,22,8,21,9,0,0]"
CSI_DATA: 62,4,11,11,9,10,34,0,-35,-32,25010.825,25014.106,305.611,25471.717,25471.717,307.71,"[-10,13,-10,13,-9,13,-10,13,-10,12,-10,12,-10,11,-9,10,-9,10,-8,9,-9,10,-8,10,-8,10,-8,9,-8,9,-7,10,-6,9,-6,9,-6,9,-7,9,-7,9,-6,9,-6,8,-5,9,-6,9,-6,9,0,0,-5,9,-5,8,-5,9,-4,8,-4,8,-4,9,-4,9,-3,9,-3,9,-2,9,-2,11,-3,10,-3,11,-3,11,-3,11,-3,12,-4,12,-4,12,-5,12,-5,12,-5,12,-6,11,-5,12,-5,12,-6,12,-7,12,0,0,7,-9,7,-9,5,-10,6,-11,5,-11,6,-12,6,-12,6,-12,6,-12,5,-12,5,-14,5,-14,5,-14,4,-14,4,-14,3,-15,2,-14,2,-13,1,-14,1,-15,2,-15,0,-15,1,-14,-2,-16,-2,-17,-3,-18,0,0,-3,-18,-4,-18,-5,-19,-5,-18,-5,-19,-5,-20,-5,-20,-6,-20,-7,-20,-8,-20,-9,-21,-9,-21,-9,-21,-11,-23,-11,-22,-12,-24,-12,-24,-12,-26,-12,-27,-11,-28,-10,-30,-10,-29,-9,-31,-10,-32,-6,-34,-5,-34,0,0]"
CSI_DATA: 63,5,30,30,34,29,34,0,-34,-30,25007.208,25010.489,305.864,25526.720,25526.720,362.74,"[6,-23,6,-24,4,-23,7,-26,6,-23,7,-23,7,-23,6,-22,7,-22,5,-21,7,-23,6,-23,6,-22,6,-22,7,-22,6,-22,5,-21,6,-19,5,-20,6,-19,6,-19,5,-19,6,-18,3,-19,4,-20,3,-20,0,0,3,-19,3,-19,2,-20,2,-18,3,-18,3,-19,3,-18,3,-17,3,-17,2,-16,2,-17,3,-15,3,-15,3,-16,3,-14,2,-14,2,-14,2,-13,2,-12,2,-12,2,-12,2,-11,2,-11,1,-10,2,-10,1,-9,0,0,-10,-15,-10,-15,-11,-14,-11,-17,-10,-15,-11,-16,-11,-16,-10,-15,-10,-15,-11,-14,-12,-17,-12,-16,-12,-16,-11,-16,-10,-17,-12,-16,-12,-16,-10,-15,-11,-16,-11,-17,-10,-17,-11,-16,-9,-16,-11,-15,-11,-17,-12,-17,0,0,-11,-17,-10,-17,-11,-17,-10,-16,-9,-17,-9,-17,-8,-17,-8,-16,-8,-17,-7,-15,-9,-16,-7,-15,-7,-14,-7,-15,-7,-14,-7,-14,-7,-13,-7,-14,-7,-13,-6,-13,-6,-13,-6,-12,-7,-12,-7,-13,-6,-13,-7,-13,0,0]"
CSI_DATA: 64,6,30,30,33,29,34,0,-41,-31,25008.679,25011.960,305.887,25597.970,25597.970,433.324,"[-12,-3,-13,-2,-12,0,-14,1,-13,2,-14,3,-14,4,-14,5,-14,6,-13,7,-16,9,-16,11,-16,11,-17,12,-19,11,-18,12,-18,12,-17,11,-18,12,-18,11,-18,10,-18,10,-18,8,-17,11,-17,10,-17,11,0,0,-14,9,-14,8,-14,8,-11,8,-11,7,-11,7,-9,5,-7,5,-7,5,-5,3,-3,3,-2,2,0,1,3,1,5,1,8,0,10,0,12,1,13,1,15,2,18,4,20,5,21,6,25,7,25,10,25,12,0,0,-13,7,-12,7,-10,7,-11,7,-10,7,-10,7,-10,7,-9,6,-8,6,-7,7,-7,8,-6,7,-5,7,-4,7,-4,6,-3,7,-3,7,-2,6,-1,7,-1,7,0,7,1,7,1,7,3,6,4,7,5,7,0,0,6,7,7,7,8,7,8,7,9,8,9,9,10,9,10,9,11,9,12,9,14,9,13,9,13,10,14,11,14,12,15,13,15,12,15,14,14,15,13,15,13,17,12,16,12,17,13,17,11,19,10,19,0,0]"
