CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 44,6,11,11,14,10,15,0,-42,-31,10948.127,10951.966,306.349,11528.854,11528.854,424.98,"[-4,-8,-5,-6,-5,-5,-6,-4,-6,-2,-7,-1,-7,1,-7,2,-8,3,-8,4,-10,6,-10,7,-11,7,-11,7,-12,7,-12,8,-11,8,-11,8,-12,8,-11,7,-11,7,-11,7,-9,6,-8,7,-9,6,-7,5,0,0,-5,4,-5,3,-3,4,-1,3,-1,2,1,2,2,1,2,0,4,0,5,-2,7,-2,8,-2,9,-4,10,-4,12,-3,15,-7,14,-7,17,-8,18,-7,20,-8,22,-7,23,-6,25,-6,27,-8,28,-5,30,-4,0,0,-13,9,-12,10,-9,9,-11,10,-9,9,-10,10,-9,10,-7,9,-7,9,-5,9,-6,10,-5,9,-4,9,-3,8,-3,8,-2,8,-1,7,-1,7,1,7,2,7,2,7,3,7,3,6,5,5,6,6,7,6,0,0,8,5,9,5,11,5,11,5,12,5,13,5,14,5,14,5,15,5,16,5,18,6,17,6,17,6,19,7,18,8,20,9,19,8,20,9,20,10,19,11,19,12,18,11,18,12,18,13,17,15,16,15,0,0]"
CSI_DATA: 45,5,17,17,16,16,16,0,-37,-30,11686.664,11690.527,305.963,12152.196,12152.196,307.441,"[-2,18,-1,19,0,18,-2,20,-2,18,-2,18,-3,17,-2,16,-3,16,-1,15,-2,17,-1,16,-1,16,-1,15,-2,15,-1,14,0,14,-1,13,0,13,0,13,0,13,1,13,0,12,2,13,1,13,2,13,0,0,2,13,2,13,2,14,2,12,2,13,1,13,1,13,1,12,0,12,0,11,0,11,-1,10,0,10,-1,10,-1,9,-1,8,-1,8,-1,7,-1,6,-1,5,-1,5,-1,4,-1,3,0,3,0,2,1,1,0,0,-1,-15,-2,-16,-2,-15,-2,-17,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-18,-3,-18,-2,-18,-2,-17,-1,-17,-2,-18,-3,-17,-2,-17,-2,-17,-1,-17,-1,-18,-2,-17,0,-17,-3,-17,-1,-18,-2,-19,0,0,-2,-18,-1,-18,-2,-18,-2,-17,-1,-17,-1,-18,-1,-17,-1,-16,-1,-16,-1,-16,-2,-17,-1,-15,-2,-15,-2,-16,-2,-16,-3,-16,-3,-16,-4,-17,-3,-17,-3,-17,-3,-18,-2,-17,-2,-18,-3,-19,-1,-20,-1,-21,0,0]"
CSI_DATA: 46,4,14,14,12,13,16,0,-32,-32,11690.272,11694.135,306.87,12206.821,12206.821,362.66,"[-8,17,-8,16,-7,16,-8,16,-8,15,-8,15,-8,14,-7,13,-8,13,-6,12,-7,14,-6,13,-6,13,-6,13,-6,12,-5,12,-4,11,-5,11,-4,11,-5,10,-5,10,-4,10,-4,9,-2,10,-2,10,-2,10,0,0,-1,9,-1,9,0,9,0,9,0,9,1,10,1,10,2,10,2,10,2,10,3,12,3,11,2,12,2,12,2,13,2,13,2,13,1,14,1,14,0,13,-1,13,-1,13,-1,13,-1,14,-2,13,-3,13,0,0,3,7,3,7,5,7,5,8,5,8,5,9,6,9,6,9,6,10,7,9,7,11,8,10,8,11,8,10,7,11,9,10,9,9,8,9,9,9,9,9,10,9,10,8,10,8,12,7,13,8,14,7,0,0,13,6,14,6,15,6,15,5,16,6,17,6,17,5,17,4,18,3,19,3,21,3,20,3,21,3,23,3,23,3,25,3,25,3,26,4,27,5,26,6,28,7,27,8,27,9,28,9,27,12,26,13,0,0]"
CSI_DATA: 47,3,10,10,9,9,17,0,-38,-38,12427.930,12431.437,13.983,12600.164,12600.164,15.407,"[12,2,12,2,11,1,12,1,11,1,10,1,9,1,9,1,9,0,8,-1,9,-1,8,-2,8,-2,8,-2,8,-3,8,-4,7,-4,7,-4,7,-5,7,-5,7,-5,7,-5,7,-6,6,-7,7,-7,7,-7,0,0,7,-8,7,-8,7,-8,7,-8,7,-8,7,-9,7,-9,7,-9,7,-10,6,-10,6,-12,7,-10,7,-11,7,-12,8,-12,8,-12,9,-13,9,-13,10,-12,10,-12,11,-11,12,-11,12,-10,12,-11,13,-10,13,-9,0,0,-12,-8,-12,-7,-13,-5,-13,-5,-12,-5,-12,-4,-11,-4,-10,-3,-10,-2,-9,-1,-9,0,-8,1,-8,1,-7,2,-6,2,-6,4,-4,4,-4,4,-3,5,-3,5,-3,5,-2,6,-1,6,0,6,0,7,1,7,0,0,2,7,3,7,4,7,4,7,5,8,5,8,5,8,5,9,6,9,6,10,7,10,6,10,6,10,6,11,6,12,6,12,5,12,4,13,3,14,2,13,0,13,0,13,-2,13,-2,14,-4,14,-5,13,0,0]"
CSI_DATA: 48,5,18,18,17,17,17,0,-40,-38,12427.09,12430.516,305.984,12892.672,12892.672,307.915,"[-25,-11,-25,-11,-25,-9,-26,-12,-24,-11,-23,-11,-23,-11,-21,-10,-21,-11,-20,-10,-21,-11,-21,-9,-20,-10,-19,-9,-18,-10,-19,-8,-17,-7,-16,-7,-17,-7,-16,-8,-15,-8,-15,-6,-14,-7,-15,-5,-15,-6,-14,-5,0,0,-12,-5,-13,-4,-13,-4,-12,-3,-11,-4,-11,-4,-11,-4,-10,-4,-10,-4,-9,-4,-9,-4,-7,-4,-7,-4,-6,-4,-5,-4,-5,-4,-4,-3,-4,-4,-2,-3,-1,-3,-1,-3,0,-2,0,-2,1,-2,1,-2,2,-2,0,0,-11,7,-12,8,-11,9,-14,10,-13,10,-14,10,-15,9,-15,10,-16,10,-15,10,-18,10,-17,11,-18,10,-18,9,-18,8,-18,10,-17,9,-17,8,-17,9,-18,7,-18,7,-17,7,-17,6,-17,8,-18,7,-17,8,0,0,-15,7,-16,7,-16,7,-14,6,-14,6,-14,6,-13,6,-11,6,-10,6,-9,6,-9,7,-8,7,-7,7,-6,8,-6,9,-5,11,-5,12,-5,13,-5,14,-5,14,-6,16,-6,16,-7,18,-7,19,-9,19,-10,20,0,0]"
CSI_DATA: 49,6,12,12,15,11,17,0,-40,-30,12428.454,12431.960,306.486,12950.62,12950.62,365.305,"[12,0,12,-1,11,-3,13,-4,11,-5,11,-6,10,-8,10,-9,10,-9,9,-11,10,-14,9,-15,9,-16,9,-16,10,-16,8,-18,8,-18,8,-18,7,-19,9,-19,9,-18,8,-18,9,-17,6,-18,8,-18,6,-18,0,0,6,-15,6,-14,5,-14,4,-13,5,-12,5,-11,4,-9,5,-8,4,-7,5,-5,4,-4,4,-2,3,0,3,2,2,4,3,6,3,8,2,10,1,12,0,14,-1,15,-3,17,-4,19,-4,21,-7,21,-9,22,0,0,11,-10,10,-11,8,-11,9,-11,8,-10,8,-11,7,-10,6,-10,6,-10,4,-10,5,-11,3,-11,3,-10,2,-10,2,-9,0,-10,-1,-9,-1,-9,-2,-9,-3,-9,-3,-9,-4,-8,-5,-8,-6,-8,-7,-8,-9,-8,0,0,-9,-8,-11,-8,-12,-8,-12,-7,-13,-8,-14,-8,-15,-8,-15,-8,-16,-8,-17,-9,-18,-9,-17,-10,-18,-10,-19,-11,-19,-11,-20,-11,-19,-11,-20,-13,-19,-14,-18,-14,-19,-15,-18,-15,-17,-16,-18,-16,-16,-18,-15,-18,0,0]"
CSI_DATA: 50,5,19,19,18,18,18,0,-35,-36,13166.637,13170.543,305.945,13632.196,13632.196,307.441,"[-20,-7,-20,-6,-20,-5,-21,-7,-21,-7,-20,-7,-20,-7,-19,-7,-19,-7,-19,-6,-21,-7,-20,-6,-20,-6,-20,-6,-19,-7,-20,-5,-19,-5,-19,-5,-20,-4,-20,-5,-19,-5,-20,-4,-19,-4,-20,-2,-21,-3,-21,-2,0,0,-21,-2,-22,-2,-22,-2,-21,-1,-21,-2,-22,-3,-22,-3,-21,-3,-22,-3,-20,-3,-22,-2,-20,-4,-20,-4,-20,-3,-20,-4,-20,-4,-20,-3,-19,-3,-19,-4,-18,-5,-18,-6,-17,-5,-17,-6,-18,-6,-16,-7,-16,-7,0,0,8,-8,9,-9,9,-10,12,-10,11,-10,12,-10,13,-10,13,-10,14,-9,13,-10,16,-11,15,-11,16,-11,16,-10,17,-9,17,-10,16,-10,16,-9,17,-9,17,-8,18,-8,17,-8,17,-7,16,-9,18,-8,18,-9,0,0,17,-8,17,-8,18,-8,16,-7,16,-6,16,-6,15,-5,14,-5,14,-5,12,-6,13,-7,11,-6,10,-7,10,-7,9,-7,9,-9,9,-10,8,-10,8,-11,8,-11,9,-12,9,-12,9,-13,10,-15,11,-14,11,-15,0,0]"
CSI_DATA: 51,6,13,13,16,12,18,0,-40,-30,13168.83,13171.988,306.407,13691.74,13691.74,366.319,"[3,-15,1,-15,-1,-15,-1,-17,-3,-16,-4,-16,-6,-16,-6,-16,-7,-17,-10,-16,-10,-18,-12,-17,-13,-18,-13,-17,-13,-18,-16,-18,-14,-16,-14,-17,-15,-16,-14,-17,-14,-17,-14,-15,-13,-15,-14,-14,-14,-15,-13,-13,0,0,-11,-11,-11,-10,-10,-9,-8,-8,-7,-7,-7,-6,-5,-5,-4,-4,-2,-3,-1,-3,1,-1,2,0,3,1,6,2,8,4,10,5,12,7,13,8,14,10,16,12,16,15,17,16,18,20,20,21,18,24,18,26,0,0,-11,-9,-11,-9,-11,-7,-12,-8,-11,-7,-11,-6,-11,-6,-10,-5,-10,-4,-10,-4,-11,-4,-10,-2,-10,-2,-10,-1,-10,-1,-10,0,-9,1,-9,1,-9,2,-9,2,-9,2,-9,3,-9,3,-8,5,-9,5,-8,6,0,0,-8,7,-9,8,-8,9,-8,9,-8,10,-8,11,-8,11,-8,11,-8,12,-8,13,-8,14,-9,14,-9,14,-10,15,-10,15,-11,16,-11,16,-11,16,-12,16,-13,15,-14,16,-14,15,-16,14,-15,15,-17,13,-18,12,0,0]"
CSI_DATA: 52,3,11,11,10,10,19,0,-39,-35,13167.557,13911.426,753.931,14080.159,14080.159,15.403,"[1,14,2,13,3,13,1,13,2,12,1,11,1,11,2,10,2,9,3,9,3,9,3,8,3,8,3,8,3,7,4,7,4,5,4,5,4,5,4,5,4,4,5,3,5,3,6,2,6,2,6,1,0,0,7,1,7,0,8,-1,8,-1,8,-1,9,-2,9,-2,9,-2,9,-3,10,-4,11,-4,11,-4,12,-5,13,-5,13,-5,14,-5,16,-4,16,-4,16,-4,17,-3,17,-2,18,-1,18,0,19,0,18,2,17,2,0,0,-7,11,-6,11,-5,11,-5,12,-4,11,-3,11,-3,11,-2,11,-1,10,0,9,1,10,2,9,3,8,4,8,4,7,6,7,6,6,6,6,7,5,8,5,9,5,9,3,9,4,10,2,11,2,11,1,0,0,11,0,13,0,13,-1,13,-2,13,-2,14,-2,14,-2,14,-2,14,-3,15,-2,16,-3,15,-2,15,-1,15,-1,16,-1,17,-1,17,1,16,2,16,3,15,4,15,6,14,6,14,8,14,8,11,10,10,11,0,0]"
CSI_DATA: 53,5,20,20,19,19,19,0,-34,-33,13906.667,13910.507,305.966,14372.189,14372.189,307.433,"[-7,19,-6,20,-5,20,-7,21,-7,20,-7,20,-8,19,-7,18,-8,19,-6,18,-7,20,-6,19,-7,19,-6,18,-8,17,-6,17,-6,17,-6,16,-5,16,-6,16,-6,16,-5,16,-5,14,-3,16,-4,17,-3,16,0,0,-3,16,-3,16,-3,16,-2,15,-3,15,-3,16,-3,15,-3,15,-3,15,-3,13,-3,15,-3,14,-4,13,-3,14,-3,13,-3,13,-3,13,-4,13,-4,12,-4,11,-5,11,-5,11,-6,10,-5,11,-6,9,-6,9,0,0,13,9,13,8,15,7,16,10,16,9,16,10,16,10,16,10,16,11,16,11,18,13,18,13,17,13,17,13,15,14,18,13,16,13,15,13,16,13,15,14,14,15,15,14,13,15,15,13,15,15,15,14,0,0,14,13,14,14,14,13,13,12,12,12,11,13,11,12,10,11,11,10,10,10,11,9,10,8,10,7,11,6,12,5,13,5,13,3,13,4,14,3,14,3,16,3,16,3,17,4,18,4,19,6,19,7,0,0]"
CSI_DATA: 54,3,12,12,11,11,20,0,-40,-34,14647.613,14651.380,13.927,14820.165,14820.165,15.410,"[-1,14,-1,14,0,13,-1,14,-1,13,-1,12,-1,12,-1,11,-1,11,0,10,0,10,0,10,0,10,0,9,0,9,1,9,1,8,1,8,1,8,1,8,1,8,1,8,1,7,2,7,2,8,2,7,0,0,2,7,2,6,3,6,3,6,3,6,3,6,4,5,4,5,4,4,4,4,6,4,6,4,7,4,7,5,7,5,8,5,9,6,8,7,8,7,8,8,8,9,8,9,7,10,8,10,6,11,6,11,0,0,-8,9,-7,9,-6,10,-7,10,-6,9,-5,10,-5,9,-4,9,-4,9,-3,8,-3,9,-1,9,-1,9,0,9,0,8,2,9,2,8,2,7,3,7,4,8,4,8,5,7,4,7,6,6,7,7,7,6,0,0,8,6,8,6,9,6,9,5,9,6,10,6,10,6,10,5,11,6,11,6,12,6,11,6,11,7,11,7,11,8,12,9,11,9,11,10,10,10,9,11,9,12,8,12,7,13,7,13,4,14,4,14,0,0]"
CSI_DATA: 55,5,21,21,20,20,20,0,-34,-29,14646.694,14650.462,305.980,15112.194,15112.194,307.439,"[11,17,12,17,13,15,13,18,11,17,11,18,11,17,10,16,9,17,10,16,10,18,10,17,10,17,10,17,9,18,10,16,9,16,8,15,9,15,8,16,8,16,8,15,7,14,9,13,9,15,9,14,0,0,9,13,9,13,10,13,9,12,9,12,9,12,9,12,9,11,10,11,9,10,11,11,9,10,10,10,10,11,10,10,11,11,11,11,11,11,10,11,10,11,10,12,9,12,9,12,9,13,8,13,7,13,0,0,-15,8,-15,9,-14,10,-16,11,-15,10,-15,10,-15,10,-14,10,-15,10,-15,11,-17,11,-16,12,-16,12,-16,11,-17,11,-16,12,-16,12,-16,11,-16,12,-17,11,-18,11,-17,12,-17,10,-17,12,-19,12,-18,12,0,0,-18,12,-18,11,-19,12,-17,11,-19,10,-19,10,-18,9,-17,8,-17,9,-16,8,-17,9,-16,8,-16,7,-16,8,-15,7,-15,8,-15,8,-14,8,-14,8,-13,8,-14,8,-13,7,-14,8,-14,9,-14,7,-15,8,0,0]"
CSI_DATA: 56,6,15,15,17,14,20,0,-39,-30,14648.142,14651.909,306.412,15165.970,15165.970,361.215,"[-4,-8,-5,-7,-6,-6,-7,-7,-8,-5,-9,-5,-10,-5,-11,-4,-12,-4,-12,-3,-15,-4,-15,-4,-16,-4,-16,-4,-17,-5,-17,-4,-17,-4,-17,-4,-17,-4,-17,-5,-17,-6,-16,-5,-15,-5,-15,-5,-15,-5,-14,-4,0,0,-12,-3,-11,-3,-11,-2,-9,-1,-9,-1,-7,0,-6,0,-6,1,-5,3,-3,4,-3,5,-2,5,-1,6,1,8,2,9,3,12,3,13,4,14,4,16,3,17,3,20,3,20,3,22,3,25,1,26,-1,27,0,0,10,-10,9,-10,7,-10,8,-10,7,-9,6,-9,5,-9,5,-9,4,-9,3,-9,3,-9,2,-9,1,-9,0,-8,0,-9,-1,-9,-2,-8,-2,-8,-3,-8,-4,-8,-4,-8,-5,-8,-5,-8,-7,-7,-7,-8,-8,-8,0,0,-9,-7,-10,-8,-11,-8,-11,-7,-12,-7,-13,-8,-13,-7,-13,-8,-14,-8,-15,-8,-16,-9,-16,-8,-16,-9,-17,-10,-17,-11,-18,-11,-18,-11,-18,-12,-18,-13,-17,-13,-17,-14,-16,-15,-16,-15,-16,-15,-14,-17,-14,-17,0,0]"
CSI_DATA: 57,4,16,16,14,15,21,0,-35,-30,15390.244,15394.129,306.146,15852.352,15852.352,307.596,"[14,-11,13,-10,13,-10,14,-10,13,-9,13,-8,12,-8,12,-7,12,-7,11,-7,11,-7,10,-7,10,-7,9,-7,9,-6,9,-7,7,-7,7,-6,7,-7,7,-6,7,-6,7,-6,6,-6,5,-7,6,-7,5,-7,0,0,4,-7,4,-7,3,-7,3,-7,3,-7,2,-7,2,-7,1,-8,0,-9,0,-8,0,-10,0,-10,0,-10,-1,-11,-1,-11,-1,-12,-1,-12,-1,-13,-1,-14,0,-14,0,-15,1,-15,1,-15,1,-16,2,-17,3,-17,0,0,1,8,2,9,3,9,3,10,3,10,4,11,3,11,3,11,4,11,4,11,5,12,5,11,6,11,6,11,5,11,7,11,7,10,7,10,8,10,8,10,8,11,9,10,9,10,12,8,12,10,13,9,0,0,13,8,14,8,16,8,16,8,16,8,17,8,17,8,17,8,18,7,19,7,21,7,20,7,21,7,22,7,23,7,24,7,24,7,25,8,25,9,25,10,25,11,24,11,25,13,26,13,24,15,23,16,0,0]"
CSI_DATA: 58,6,16,16,17,15,21,0,-39,-32,14648.142,15391.965,306.465,15900.553,15900.553,355.797,"[-4,-8,-5,-7,-6,-6,-7,-7,-8,-5,-9,-5,-10,-5,-11,-4,-12,-4,-12,-3,-15,-4,-15,-4,-16,-4,-16,-4,-17,-5,-17,-4,-17,-4,-17,-4,-17,-4,-17,-5,-17,-6,-16,-5,-15,-5,-15,-5,-15,-5,-14,-4,0,0,-12,-3,-11,-3,-11,-2,-9,-1,-9,-1,-7,0,-6,0,-6,1,-5,3,-3,4,-3,5,-2,5,-1,6,1,8,2,9,3,12,3,13,4,14,4,16,3,17,3,20,3,20,3,22,3,25,1,26,-1,27,0,0,5,-17,4,-16,2,-16,3,-16,2,-15,2,-14,2,-14,1,-13,1,-13,0,-12,0,-13,-1,-11,-1,-11,-1,-10,-1,-9,-2,-9,-3,-8,-3,-7,-4,-7,-4,-6,-4,-6,-5,-5,-5,-4,-6,-3,-6,-3,-7,-2,0,0,-8,-1,-9,-1,-9,0,-9,1,-10,2,-11,2,-12,2,-12,3,-13,3,-13,4,-15,5,-15,4,-16,4,-17,5,-18,4,-18,5,-19,5,-19,4,-20,3,-20,2,-21,1,-20,1,-22,0,-22,1,-22,-2,-21,-3,0,0]"
CSI_DATA: 59,3,13,13,12,12,22,0,-38,-37,16127.542,16131.435,13.986,16300.203,16300.203,15.447,"[12,-12,12,-12,11,-12,13,-12,11,-11,12,-11,11,-10,10,-9,10,-8,9,-9,10,-9,9,-9,9,-9,8,-8,9,-8,8,-9,7,-8,7,-7,6,-8,7,-8,7,-7,6,-8,6,-7,5,-8,5,-8,5,-8,0,0,4,-8,4,-8,4,-8,4,-8,4,-8,3,-8,3,-8,3,-8,2,-8,2,-8,2,-9,2,-9,2,-9,1,-10,2,-10,2,-11,2,-11,2,-11,3,-11,3,-10,4,-11,4,-11,4,-11,4,-12,5,-11,5,-11,0,0,1,-12,0,-13,-1,-12,0,-13,-1,-12,-2,-12,-2,-11,-2,-11,-3,-10,-4,-9,-5,-10,-6,-9,-6,-8,-6,-7,-6,-7,-8,-7,-8,-6,-8,-5,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-10,-3,-11,-3,-11,-3,0,0,-11,-2,-11,-2,-11,-2,-11,-1,-11,-1,-11,-2,-11,-2,-11,-1,-11,-1,-12,-1,-12,-1,-12,-2,-12,-3,-12,-3,-12,-3,-12,-4,-12,-5,-12,-5,-11,-7,-10,-7,-10,-9,-9,-9,-9,-10,-8,-10,-6,-11,-5,-12,0,0]"
CSI_DATA: 60,4,17,17,15,16,22,0,-35,-30,16130.238,16134.132,306.96,16592.334,16592.334,307.578,"[-17,-7,-17,-7,-16,-6,-17,-8,-16,-8,-15,-8,-14,-8,-13,-7,-13,-8,-12,-7,-13,-8,-12,-7,-12,-7,-12,-7,-11,-7,-11,-6,-11,-6,-10,-6,-11,-5,-10,-6,-10,-6,-9,-5,-8,-6,-9,-4,-9,-5,-9,-4,0,0,-8,-3,-8,-4,-8,-3,-7,-3,-8,-3,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-8,0,-8,-1,-9,-1,-9,0,-9,0,-9,0,-10,0,-10,1,-10,0,-10,0,-10,0,-10,0,-10,0,-11,0,-11,-1,-11,-1,0,0,-7,6,-7,6,-7,7,-8,8,-7,8,-8,8,-7,8,-7,8,-7,9,-6,9,-7,10,-6,10,-6,10,-6,10,-6,10,-5,11,-4,10,-4,10,-3,10,-3,10,-3,11,-2,11,-2,11,1,11,1,12,2,12,0,0,3,12,4,13,5,13,6,13,6,13,7,14,7,14,8,14,9,14,10,15,12,16,11,15,12,16,13,17,14,18,15,19,16,19,15,20,15,22,14,22,14,24,13,23,13,25,14,25,11,27,10,27,0,0]"
CSI_DATA: 61,6,17,17,18,16,22,0,-40,-31,16128.75,16131.968,306.424,16645.415,16645.415,360.659,"[3,-7,3,-8,2,-9,3,-10,2,-10,2,-10,2,-11,1,-11,2,-12,1,-12,1,-14,1,-14,1,-14,1,-14,2,-14,1,-15,1,-14,2,-13,2,-13,2,-13,2,-13,1,-12,2,-11,0,-11,1,-11,0,-10,0,0,-1,-9,-2,-8,-3,-8,-3,-7,-4,-7,-4,-6,-5,-6,-6,-5,-6,-5,-7,-4,-8,-4,-9,-3,-9,-3,-11,-2,-11,-2,-13,-1,-15,-1,-15,-2,-16,-2,-17,-2,-19,-3,-20,-5,-21,-6,-22,-6,-22,-9,-21,-10,0,0,4,-16,4,-15,2,-15,2,-15,2,-14,2,-13,1,-12,1,-12,0,-11,-1,-10,-1,-11,-2,-10,-3,-9,-3,-8,-3,-7,-3,-7,-4,-6,-5,-5,-6,-4,-6,-4,-6,-3,-7,-2,-7,-2,-8,0,-8,0,-8,1,0,0,-9,2,-10,3,-11,5,-11,5,-12,5,-13,6,-13,7,-14,7,-14,8,-15,8,-16,10,-16,9,-16,9,-18,9,-18,9,-20,10,-21,10,-21,9,-21,9,-21,7,-23,6,-22,6,-23,6,-23,7,-23,4,-23,3,0,0]"
CSI_DATA: 62,5,22,22,22,21,22,0,-34,-32,16126.625,16130.519,305.865,16710.854,16710.854,426.98,"[21,-5,22,-6,21,-7,24,-6,22,-5,22,-5,22,-5,21,-4,21,-4,19,-5,22,-5,21,-5,21,-5,20,-4,20,-3,20,-5,19,-5,18,-4,19,-5,18,-4,18,-4,18,-5,17,-4,17,-6,18,-5,18,-6,0,0,17,-6,17,-5,17,-6,16,-5,17,-5,17,-4,16,-4,15,-4,15,-3,14,-3,15,-4,14,-3,13,-3,13,-3,12,-3,12,-3,12,-3,11,-3,11,-2,10,-2,10,-1,10,-1,10,-1,10,-2,9,-1,9,-1,0,0,-13,1,-12,2,-12,3,-13,3,-12,3,-12,3,-13,3,-12,4,-12,4,-12,4,-14,5,-13,6,-14,5,-13,5,-14,4,-14,6,-13,6,-13,5,-14,6,-14,5,-15,5,-14,6,-14,4,-14,6,-16,6,-15,6,0,0,-15,6,-15,5,-16,6,-15,5,-15,5,-16,4,-15,4,-15,4,-15,4,-15,4,-15,4,-14,3,-14,3,-14,3,-13,3,-14,4,-14,4,-13,3,-13,3,-13,3,-13,3,-13,3,-14,3,-14,4,-14,2,-14,2,0,0]"
CSI_DATA: 63,6,18,18,19,17,23,0,-39,-32,16868.57,16871.952,306.494,17332.742,17332.742,307.985,"[16,11,16,10,17,8,18,9,18,8,18,8,18,8,18,6,19,7,19,5,22,6,23,5,22,5,22,6,23,8,23,6,22,6,21,8,22,6,22,8,21,8,21,8,19,7,20,6,20,7,19,7,0,0,17,5,16,6,16,6,15,5,14,4,13,4,12,4,11,4,10,3,8,2,6,0,5,0,4,-1,2,-4,2,-5,1,-7,0,-9,0,-11,0,-13,0,-15,2,-17,2,-19,4,-21,5,-24,7,-24,10,-25,0,0,-1,-17,-2,-16,-3,-15,-2,-16,-3,-14,-2,-13,-3,-12,-3,-11,-3,-10,-4,-10,-4,-9,-4,-8,-5,-8,-5,-6,-5,-5,-5,-4,-5,-3,-5,-3,-6,-2,-6,-1,-6,0,-7,2,-6,2,-6,3,-7,4,-7,6,0,0,-7,7,-8,8,-8,9,-8,10,-8,11,-9,12,-9,13,-9,13,-10,14,-10,15,-11,16,-11,16,-11,16,-12,16,-13,17,-14,18,-14,18,-14,18,-15,17,-16,16,-17,16,-17,15,-18,15,-17,16,-19,14,-19,13,0,0]"
CSI_DATA: 64,5,23,23,23,22,23,0,-34,-30,16866.606,16870.501,305.983,17384.12,17384.12,359.255,"[21,1,22,1,21,0,23,2,21,2,21,2,21,2,19,2,20,3,19,1,21,2,20,1,20,1,19,2,18,3,18,1,17,1,16,1,17,1,16,2,16,2,16,1,14,1,15,-1,16,0,15,0,0,0,14,-1,14,0,15,-1,13,-1,14,0,14,0,13,0,12,0,13,0,11,0,12,-1,11,0,11,0,11,0,10,0,11,-1,10,0,10,-1,10,0,9,0,9,0,9,1,9,1,9,0,8,1,8,1,0,0,-7,13,-7,13,-5,14,-6,14,-6,14,-6,14,-6,14,-5,14,-6,15,-5,15,-6,16,-5,17,-6,17,-6,16,-7,15,-5,17,-5,16,-6,16,-5,16,-7,16,-8,16,-6,17,-8,16,-5,16,-7,17,-6,17,0,0,-7,16,-7,17,-7,17,-7,17,-7,16,-8,16,-8,15,-8,15,-8,15,-7,15,-7,15,-8,13,-7,13,-7,13,-7,13,-7,13,-7,13,-6,12,-6,12,-6,11,-6,11,-6,11,-6,11,-5,11,-7,11,-6,11,0,0]"
CSI_DATA: 65,4,18,18,16,17,23,0,-33,-30,16870.220,16874.115,306.128,17443.717,17443.717,418.960,"[-13,14,-13,14,-12,13,-14,14,-13,12,-13,12,-13,11,-12,10,-12,10,-11,10,-12,11,-10,10,-10,10,-10,10,-10,9,-9,9,-8,9,-8,8,-8,9,-8,8,-8,8,-7,9,-7,8,-6,9,-6,9,-6,10,0,0,-5,9,-5,9,-4,10,-3,10,-4,10,-4,10,-3,11,-3,10,-3,11,-2,11,-2,12,-2,12,-2,12,-2,13,-2,13,-2,14,-3,14,-3,14,-4,14,-4,14,-5,14,-5,14,-5,14,-5,15,-6,14,-7,14,0,0,9,1,9,0,10,-1,10,-1,11,0,10,0,11,-1,11,-1,11,-1,11,-1,12,-2,12,-2,12,-2,12,-3,11,-2,12,-4,11,-5,11,-5,11,-6,11,-5,12,-6,11,-7,11,-7,10,-9,12,-10,11,-11,0,0,11,-12,12,-13,11,-13,11,-14,11,-14,11,-15,11,-16,11,-16,11,-18,11,-19,11,-20,11,-19,11,-20,12,-21,13,-22,13,-23,13,-24,14,-23,15,-23,16,-23,18,-23,17,-22,19,-22,18,-23,20,-21,20,-20,0,0]"
CSI_DATA: 66,3,14,14,13,13,24,0,-39,-36,17607.737,17611.547,14.175,17780.333,17780.333,15.576,"[5,21,5,20,5,19,4,21,3,19,2,18,2,17,2,16,1,16,2,14,2,15,2,14,2,14,2,13,1,13,3,12,3,11,2,11,3,11,2,11,2,11,3,10,3,9,5,9,5,9,5,9,0,0,6,8,6,8,6,9,6,7,7,8,6,8,7,8,7,7,7,7,8,7,9,7,8,7,9,7,10,7,9,7,10,8,10,8,10,9,10,9,9,9,9,10,9,11,9,10,10,11,9,11,9,11,0,0,2,-14,1,-15,-1,-14,0,-15,-1,-13,-1,-13,-2,-13,-2,-12,-3,-12,-3,-11,-5,-11,-5,-10,-6,-10,-6,-9,-6,-8,-7,-8,-7,-7,-7,-6,-8,-6,-8,-6,-8,-5,-9,-4,-8,-4,-9,-3,-10,-3,-10,-2,0,0,-10,-1,-10,-1,-11,-1,-10,1,-10,0,-11,0,-11,0,-12,1,-12,1,-12,1,-13,2,-13,1,-13,1,-14,0,-14,0,-16,0,-16,-1,-16,-2,-16,-3,-16,-4,-17,-6,-16,-6,-17,-7,-17,-8,-16,-10,-16,-11,0,0]"
