CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 112,4,26,26,46,25,26,0,-30,-32,19087.687,19093.194,311.580,19558.379,19558.379,313.246,"[9,-7,9,-7,8,-8,9,-8,8,-9,8,-9,8,-9,8,-9,7,-9,7,-9,7,-11,7,-11,6,-11,6,-11,7,-11,6,-12,5,-12,5,-12,4,-12,5,-12,5,-13,4,-13,4,-13,3,-13,3,-14,2,-14,0,0,2,-14,2,-15,1,-16,0,-15,1,-16,1,-17,1,-17,0,-17,0,-17,0,-18,-1,-19,0,-19,0,-19,1,-20,0,-20,1,-21,1,-22,2,-22,3,-22,4,-21,5,-21,6,-20,6,-21,6,-20,8,-19,8,-19,0,0,-13,-2,-13,-2,-12,-1,-13,-1,-12,-1,-12,0,-11,0,-10,0,-10,1,-9,1,-9,2,-9,3,-8,4,-7,4,-7,4,-6,5,-5,5,-5,6,-4,7,-4,7,-3,8,-2,9,-2,9,0,10,0,11,1,11,0,0,1,12,2,14,3,14,4,15,4,15,4,17,4,17,5,18,5,19,6,19,8,20,7,20,7,21,8,22,7,23,8,24,9,25,8,25,7,27,6,27,5,28,4,28,5,29,6,29,3,30,2,30,0,0]"
CSI_DATA: 113,5,26,26,50,25,26,0,-42,-37,19085.495,19091.03,311.700,19608.08,19608.08,362.875,"[3,10,3,10,4,10,3,11,2,11,3,11,2,11,2,11,2,12,2,11,3,12,3,12,2,12,2,12,2,13,4,13,4,12,3,12,4,12,3,13,4,14,4,13,4,13,6,13,5,14,6,14,0,0,6,14,7,15,7,15,8,14,7,16,7,16,7,16,6,16,7,16,7,16,8,17,6,15,6,15,6,16,6,16,7,16,6,16,6,15,5,15,5,14,4,15,4,14,4,14,4,13,3,13,3,13,0,0,16,7,15,7,15,5,16,7,15,6,14,7,14,7,13,6,13,7,13,5,14,6,14,5,14,5,13,4,13,5,13,4,12,3,12,4,12,3,12,4,12,4,12,3,12,4,12,1,13,2,13,1,0,0,13,1,13,1,13,0,13,0,14,0,14,1,14,1,14,1,15,1,15,1,16,0,15,2,15,2,15,2,15,3,15,3,15,3,14,4,13,4,13,5,12,5,12,4,12,5,12,4,12,5,12,5,0,0]"
CSI_DATA: 114,7,26,26,51,25,26,0,-40,-44,19084.175,19089.682,312.549,19663.18,19663.18,417.885,"[7,-2,7,-3,6,-3,6,-3,6,-3,6,-3,5,-3,5,-3,4,-4,3,-4,3,-4,2,-4,2,-4,1,-3,0,-3,-1,-3,-2,-2,-3,-2,-4,-1,-5,0,-6,0,-7,1,-9,1,-9,3,-10,4,-12,5,0,0,-13,7,-15,8,-16,9,-16,10,-18,11,-18,12,-19,13,-20,14,-21,15,-22,16,-23,19,-23,18,-23,18,-24,19,-24,19,-26,21,-26,21,-28,21,-27,21,-27,20,-29,20,-28,19,-29,19,-28,19,-29,18,-28,16,0,0,0,-20,0,-20,-1,-20,0,-21,0,-20,1,-19,1,-19,1,-18,1,-18,0,-17,0,-18,-1,-17,-1,-17,-1,-17,0,-16,-2,-17,-2,-16,-1,-16,-2,-16,-2,-17,-1,-17,-2,-16,-1,-16,-4,-16,-3,-17,-4,-16,0,0,-3,-16,-3,-17,-4,-16,-4,-16,-3,-16,-3,-16,-3,-16,-3,-15,-4,-15,-4,-15,-5,-15,-4,-15,-4,-15,-5,-15,-4,-16,-5,-16,-5,-17,-4,-16,-4,-17,-3,-17,-2,-18,-2,-17,-1,-18,-2,-19,0,-18,1,-18,0,0]"
CSI_DATA: 115,3,27,27,50,26,27,0,-31,-30,19826.922,19831.815,14.920,20001.610,20001.610,16.475,"[-17,5,-18,6,-17,7,-19,6,-19,6,-19,6,-19,6,-19,6,-19,6,-18,6,-19,7,-19,7,-19,7,-19,7,-19,7,-19,8,-18,8,-18,7,-18,8,-19,8,-19,7,-18,8,-18,7,-18,9,-19,8,-19,9,0,0,-18,8,-18,8,-19,8,-17,7,-18,7,-18,7,-17,6,-16,5,-16,5,-15,4,-15,5,-14,3,-14,3,-13,3,-12,2,-12,3,-10,3,-10,3,-9,2,-7,2,-7,2,-7,2,-6,2,-6,3,-5,3,-4,3,0,0,2,-8,2,-9,0,-8,0,-9,0,-8,-1,-9,-1,-8,-2,-9,-3,-9,-3,-9,-4,-10,-5,-9,-5,-9,-6,-9,-6,-10,-7,-9,-7,-9,-7,-9,-9,-9,-9,-9,-9,-9,-10,-9,-10,-9,-11,-8,-12,-9,-13,-9,0,0,-13,-9,-14,-9,-15,-9,-15,-8,-15,-9,-16,-9,-16,-9,-16,-9,-17,-9,-16,-9,-18,-10,-16,-10,-17,-11,-17,-11,-17,-11,-18,-11,-17,-11,-17,-12,-16,-12,-15,-12,-15,-13,-13,-13,-13,-14,-13,-13,-12,-14,-11,-14,0,0]"
CSI_DATA: 116,6,24,24,42,23,27,0,-36,-47,19827.685,19832.577,311.540,20298.278,20298.278,313.143,"[17,-8,17,-9,15,-9,17,-9,16,-8,16,-7,14,-7,14,-6,13,-6,12,-6,13,-6,12,-6,11,-6,10,-6,10,-5,9,-6,8,-6,8,-5,7,-6,7,-5,6,-5,5,-5,5,-5,4,-5,3,-5,2,-5,0,0,1,-6,1,-6,0,-6,0,-6,-1,-7,-1,-7,-2,-7,-2,-7,-3,-8,-3,-8,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-11,-5,-11,-5,-11,-5,-12,-4,-12,-4,-13,-4,-13,-3,-14,-4,-15,-2,-15,-1,-15,0,0,-4,-11,-3,-10,-3,-9,-3,-9,-2,-7,-2,-6,-2,-5,-2,-4,-2,-3,-2,-2,-3,-1,-3,-1,-4,0,-4,1,-5,1,-5,2,-6,2,-7,2,-7,3,-8,3,-9,3,-9,4,-10,3,-10,3,-11,3,-11,3,0,0,-12,3,-12,3,-12,4,-13,3,-13,3,-13,3,-13,3,-14,3,-15,3,-14,3,-15,3,-14,1,-14,1,-14,1,-14,1,-14,2,-14,1,-13,1,-12,1,-12,1,-11,1,-10,1,-10,2,-10,3,-11,3,-11,3,0,0]"
CSI_DATA: 117,4,27,27,48,26,27,0,-30,-32,19827.706,19832.598,311.576,20351.01,20351.01,365.866,"[-2,-13,-2,-14,-3,-13,-4,-14,-4,-13,-4,-14,-5,-13,-5,-13,-5,-13,-6,-12,-6,-13,-7,-13,-7,-13,-7,-13,-7,-13,-9,-13,-9,-12,-9,-12,-10,-12,-10,-12,-10,-12,-11,-11,-10,-12,-11,-11,-12,-12,-13,-11,0,0,-14,-10,-14,-10,-15,-10,-15,-9,-16,-10,-17,-10,-17,-10,-17,-9,-18,-9,-17,-10,-20,-11,-18,-11,-19,-11,-20,-11,-19,-12,-21,-13,-20,-13,-21,-14,-20,-15,-19,-15,-19,-16,-17,-16,-17,-17,-17,-17,-15,-19,-15,-19,0,0,10,-5,10,-5,9,-6,9,-6,8,-6,8,-6,7,-6,6,-6,6,-6,5,-6,5,-7,4,-7,3,-7,3,-7,2,-7,1,-8,0,-7,0,-8,-1,-8,-2,-8,-2,-9,-3,-8,-3,-9,-5,-8,-6,-10,-7,-9,0,0,-8,-10,-9,-10,-10,-10,-11,-10,-11,-11,-12,-11,-13,-12,-13,-12,-15,-12,-15,-12,-17,-13,-16,-13,-16,-14,-18,-14,-18,-14,-20,-16,-20,-16,-20,-17,-20,-17,-19,-18,-19,-19,-18,-19,-19,-21,-19,-21,-18,-23,-17,-23,0,0]"
CSI_DATA: 118,3,28,28,52,27,28,0,-31,-30,20566.890,20571.760,14.902,20741.609,20741.609,16.473,"[-7,-17,-8,-17,-9,-17,-9,-19,-8,-18,-8,-19,-8,-18,-7,-18,-7,-18,-8,-17,-9,-19,-9,-18,-9,-18,-9,-18,-8,-19,-10,-18,-9,-17,-9,-17,-10,-18,-9,-18,-8,-18,-9,-17,-8,-18,-10,-17,-10,-18,-10,-18,0,0,-9,-17,-9,-17,-10,-18,-9,-17,-8,-18,-8,-17,-7,-17,-6,-16,-6,-16,-5,-15,-6,-15,-5,-14,-5,-14,-4,-14,-4,-12,-4,-12,-3,-10,-3,-10,-3,-9,-3,-8,-3,-7,-3,-6,-3,-6,-4,-5,-4,-5,-4,-4,0,0,-2,-9,-3,-9,-4,-7,-4,-8,-4,-7,-5,-8,-5,-7,-5,-7,-6,-6,-7,-6,-8,-6,-9,-5,-9,-5,-9,-5,-10,-5,-10,-4,-11,-4,-11,-4,-12,-3,-12,-4,-12,-4,-13,-3,-12,-3,-14,-1,-14,-2,-15,-1,0,0,-16,0,-16,-1,-17,0,-16,1,-18,0,-18,0,-18,0,-18,0,-19,0,-18,0,-20,1,-19,0,-19,0,-20,-1,-20,-1,-21,-1,-20,-1,-21,-2,-20,-3,-19,-4,-19,-5,-18,-5,-18,-5,-18,-4,-18,-6,-17,-6,0,0]"
CSI_DATA: 119,6,25,25,44,24,28,0,-36,-47,20567.654,20572.524,311.480,21038.271,21038.271,313.135,"[6,-18,6,-18,5,-17,7,-19,6,-16,7,-17,6,-15,6,-14,6,-14,5,-14,5,-14,5,-13,4,-12,4,-12,4,-12,3,-11,3,-11,3,-10,2,-10,2,-9,1,-9,1,-8,1,-7,0,-8,0,-8,-1,-7,0,0,-2,-6,-3,-6,-3,-6,-4,-5,-4,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-4,-8,-4,-8,-5,-8,-5,-9,-5,-8,-5,-10,-5,-10,-6,-11,-6,-10,-7,-10,-7,-11,-8,-10,-9,-10,-9,-11,-10,-10,-11,-9,-12,0,0,1,10,0,9,1,8,0,8,0,6,0,5,-1,4,0,3,0,2,0,1,1,0,1,0,2,-1,2,-2,3,-2,3,-3,4,-4,5,-4,5,-5,6,-4,7,-4,7,-5,8,-4,8,-5,9,-5,10,-6,0,0,10,-5,10,-6,11,-6,10,-6,12,-5,12,-6,12,-5,12,-5,13,-5,12,-5,13,-6,12,-4,12,-5,13,-4,12,-4,13,-4,11,-4,11,-4,11,-3,10,-3,9,-3,8,-4,7,-4,7,-5,8,-6,8,-6,0,0]"
CSI_DATA: 120,4,28,28,50,27,28,0,-30,-32,20567.674,20572.545,311.732,21089.84,21089.84,363.948,"[-3,11,-2,11,-1,11,-2,12,-1,11,-1,12,-1,11,-1,11,-1,12,0,11,1,12,2,12,2,12,2,12,2,12,3,12,3,11,3,11,4,11,4,12,4,12,5,11,5,11,6,11,7,11,7,11,0,0,8,11,8,11,9,11,9,10,10,11,11,11,11,11,11,11,12,11,12,11,14,12,13,12,13,12,14,13,14,13,15,14,14,14,14,15,13,16,12,16,12,17,10,17,10,17,11,17,9,18,8,18,0,0,10,3,10,3,9,2,11,3,9,2,9,2,9,1,8,1,7,0,7,-1,8,-1,7,-2,7,-3,6,-3,6,-3,6,-4,5,-5,4,-5,4,-6,4,-6,4,-7,3,-8,3,-8,2,-9,2,-11,1,-12,0,0,0,-12,0,-13,-1,-15,-1,-14,-1,-16,-2,-17,-2,-17,-2,-17,-2,-18,-3,-18,-4,-20,-3,-20,-4,-21,-4,-23,-4,-22,-4,-25,-4,-24,-4,-26,-3,-26,-2,-26,-1,-27,0,-26,0,-27,-1,-29,2,-29,3,-29,0,0]"
CSI_DATA: 121,5,28,28,54,27,28,0,-42,-37,20565.481,20570.351,311.764,21150.280,21150.280,425.144,"[-3,9,-3,9,-2,9,-3,10,-4,10,-4,11,-4,10,-5,10,-5,10,-4,10,-5,10,-4,11,-5,11,-4,10,-5,11,-4,11,-3,11,-4,10,-3,12,-3,11,-3,12,-2,12,-3,11,-1,12,-2,14,-2,13,0,0,-2,14,-2,14,-1,15,-1,14,-1,16,-2,16,-1,15,-1,16,-2,16,-2,16,-1,17,-2,16,-2,16,-2,17,-2,16,-3,16,-2,16,-2,17,-2,15,-3,14,-3,15,-3,15,-4,14,-3,14,-4,14,-4,13,0,0,-8,23,-8,23,-6,21,-8,23,-7,21,-8,21,-8,20,-7,19,-7,20,-6,18,-6,20,-5,19,-5,19,-5,19,-6,18,-3,20,-3,18,-3,17,-3,18,-4,18,-4,18,-3,18,-3,17,-1,17,-2,18,-1,19,0,0,0,19,0,18,1,19,1,19,0,20,0,20,-1,20,0,20,-1,20,0,20,0,21,-1,21,-2,21,-3,21,-4,20,-4,21,-3,20,-5,20,-5,18,-5,17,-6,18,-6,17,-6,16,-5,17,-6,17,-7,17,0,0]"
CSI_DATA: 122,7,28,28,55,27,28,0,-40,-44,20564.164,20569.34,312.494,21213.848,21213.848,488.712,"[-5,6,-4,6,-3,6,-3,7,-2,6,-2,6,-2,6,-2,6,-2,5,-1,4,0,5,0,4,1,3,1,3,1,2,2,1,2,0,2,-1,3,-2,2,-4,3,-5,3,-6,3,-7,3,-9,3,-11,3,-12,0,0,3,-14,3,-16,3,-18,3,-18,3,-21,3,-22,3,-23,2,-24,1,-25,2,-26,1,-28,2,-30,1,-30,2,-32,2,-31,1,-34,1,-34,1,-35,2,-35,3,-34,4,-35,4,-34,4,-34,4,-34,7,-34,6,-33,0,0,-8,-21,-9,-21,-9,-19,-9,-22,-8,-20,-8,-21,-7,-20,-7,-18,-7,-19,-7,-17,-8,-19,-8,-18,-9,-17,-9,-17,-8,-17,-10,-16,-10,-16,-9,-15,-10,-15,-10,-15,-10,-16,-10,-15,-9,-15,-11,-14,-11,-16,-12,-15,0,0,-11,-14,-11,-14,-12,-15,-11,-13,-11,-14,-12,-13,-11,-14,-11,-13,-11,-13,-12,-12,-13,-12,-12,-12,-12,-12,-13,-12,-13,-12,-14,-13,-14,-12,-14,-13,-13,-14,-13,-14,-13,-15,-12,-15,-12,-16,-12,-16,-10,-18,-10,-18,0,0]"
CSI_DATA: 123,3,29,29,54,28,29,0,-31,-30,21306.880,21311.797,14.934,21481.635,21481.635,16.501,"[-15,9,-16,10,-15,10,-17,10,-16,10,-17,10,-17,9,-17,9,-17,9,-16,9,-17,11,-17,11,-17,11,-16,11,-17,10,-16,12,-16,11,-16,11,-16,11,-17,11,-17,10,-17,11,-17,10,-16,12,-17,11,-17,12,0,0,-16,11,-16,11,-17,11,-16,10,-17,10,-17,9,-16,8,-16,7,-16,7,-15,7,-14,7,-14,6,-13,5,-13,5,-11,4,-11,4,-11,4,-10,4,-9,3,-8,2,-7,2,-6,2,-6,2,-5,3,-4,3,-4,3,0,0,6,4,6,4,7,3,8,3,7,2,7,2,7,1,7,0,8,0,8,-1,9,-1,9,-2,9,-2,9,-3,9,-3,10,-4,9,-5,10,-4,10,-6,10,-6,11,-6,10,-7,11,-6,10,-8,11,-8,11,-9,0,0,11,-10,11,-10,11,-11,11,-12,12,-12,12,-12,12,-12,12,-12,13,-13,13,-12,14,-14,13,-12,13,-12,14,-13,14,-12,15,-13,15,-13,16,-12,16,-11,15,-10,16,-10,15,-9,15,-8,16,-9,16,-6,16,-6,0,0]"
CSI_DATA: 124,5,29,29,56,28,29,0,-42,-37,21305.472,21310.389,311.755,21778.617,21778.617,313.483,"[8,-5,8,-6,8,-5,9,-6,9,-5,9,-6,9,-5,9,-4,10,-4,9,-5,10,-6,10,-6,9,-5,10,-6,10,-6,10,-7,9,-6,9,-7,10,-8,10,-8,10,-8,9,-8,10,-8,9,-10,11,-10,11,-11,0,0,10,-11,10,-11,11,-12,11,-12,11,-12,11,-12,12,-12,12,-12,12,-12,12,-12,12,-13,11,-12,12,-12,12,-12,12,-12,12,-13,11,-12,12,-12,12,-11,11,-10,12,-10,11,-10,11,-10,11,-11,11,-9,10,-8,0,0,-9,-17,-9,-17,-10,-15,-10,-17,-9,-16,-9,-16,-9,-15,-8,-14,-8,-15,-8,-13,-9,-15,-9,-14,-9,-14,-9,-13,-9,-13,-10,-13,-9,-12,-9,-12,-10,-11,-10,-11,-10,-11,-10,-10,-9,-11,-11,-10,-11,-11,-12,-11,0,0,-12,-10,-13,-10,-13,-10,-13,-10,-14,-10,-14,-10,-14,-11,-14,-11,-14,-11,-13,-11,-15,-12,-13,-12,-12,-13,-14,-13,-12,-14,-13,-14,-12,-14,-12,-14,-11,-14,-10,-14,-9,-14,-9,-13,-8,-13,-9,-13,-7,-14,-8,-14,0,0]"
CSI_DATA: 125,6,26,26,45,25,29,0,-35,-45,20874.19,21312.563,311.600,21840.534,21840.534,375.400,"[-15,11,-14,12,-12,12,-14,14,-13,12,-13,14,-12,13,-10,13,-11,13,-9,14,-11,15,-9,14,-9,14,-8,14,-8,15,-5,14,-5,13,-4,12,-3,13,-3,13,-2,13,0,12,0,12,3,11,3,13,6,12,0,0,7,12,8,12,10,12,11,12,13,12,14,13,15,13,17,13,18,13,18,14,21,15,20,15,21,16,23,17,22,17,25,19,24,19,27,21,26,22,25,23,24,25,23,25,23,27,24,27,21,31,20,30,0,0,4,-9,4,-8,3,-8,4,-8,3,-5,3,-5,2,-4,1,-3,0,-3,-1,-3,-1,-3,-2,-2,-3,-3,-4,-2,-5,-3,-5,-2,-6,-2,-6,-3,-8,-3,-9,-3,-9,-4,-10,-4,-9,-4,-10,-4,-11,-5,-11,-6,0,0,-11,-6,-11,-7,-12,-7,-12,-6,-12,-7,-12,-8,-12,-8,-11,-9,-11,-8,-11,-8,-12,-9,-10,-10,-10,-9,-10,-8,-10,-8,-11,-8,-9,-8,-9,-7,-9,-7,-8,-6,-8,-6,-7,-6,-8,-5,-9,-4,-10,-3,-11,-3,0,0]"
CSI_DATA: 126,7,29,29,57,28,29,0,-41,-44,21304.157,21309.74,312.515,21906.251,21906.251,441.117,"[3,-5,3,-5,2,-5,3,-5,2,-5,2,-5,1,-4,1,-5,1,-5,0,-4,1,-4,0,-4,0,-3,0,-3,-1,-2,-1,-2,-1,-1,-1,0,-1,1,-1,2,-1,3,-1,4,-2,5,0,5,-1,7,-1,8,0,0,0,10,0,11,1,12,2,13,2,14,2,16,2,16,2,17,3,17,4,18,6,20,4,19,6,21,5,22,6,21,7,24,7,23,7,24,6,24,5,24,5,25,5,24,5,24,6,24,4,24,4,23,0,0,-3,20,-3,21,-1,20,-3,22,-3,20,-4,20,-3,19,-3,18,-3,18,-2,17,-3,19,-2,18,-2,18,-1,17,-2,17,0,18,0,17,-1,17,1,17,0,18,0,17,1,17,-1,17,1,17,0,18,1,18,0,0,1,17,1,17,2,17,2,16,1,17,2,17,2,16,2,16,2,16,2,15,3,16,2,15,3,15,3,16,3,16,4,17,4,17,3,18,3,18,3,18,2,19,1,18,0,19,0,20,-2,19,-3,19,0,0]"
CSI_DATA: 127,4,29,29,52,28,29,0,-30,-32,21307.666,21312.583,311.619,21963.569,21963.569,498.435,"[2,12,3,12,4,11,4,12,4,12,5,12,5,12,5,11,5,11,6,11,7,11,8,11,8,11,8,11,8,11,9,10,9,9,9,9,10,9,10,10,10,9,11,9,11,9,12,7,13,8,13,7,0,0,14,7,14,6,14,6,15,5,16,6,17,5,17,6,17,5,18,5,19,5,20,4,19,5,20,5,20,6,21,6,22,7,22,7,22,8,22,9,21,10,21,11,20,11,20,12,20,12,18,13,18,14,0,0,6,-11,5,-12,4,-11,4,-12,3,-11,3,-11,2,-10,1,-10,1,-9,0,-9,0,-10,-1,-9,-2,-8,-2,-8,-3,-8,-5,-8,-5,-7,-6,-7,-7,-6,-7,-6,-8,-6,-9,-5,-9,-5,-11,-4,-12,-4,-13,-3,0,0,-14,-2,-15,-1,-16,-1,-16,0,-17,0,-19,0,-19,1,-19,1,-20,2,-21,2,-24,3,-23,2,-23,2,-25,3,-26,3,-27,4,-27,4,-29,3,-29,3,-29,2,-31,0,-29,0,-31,-1,-32,0,-32,-3,-31,-4,0,0]"
CSI_DATA: 128,3,30,30,56,29,30,0,-31,-30,22046.850,22051.834,14.979,22221.591,22221.591,16.456,"[-15,-9,-16,-9,-16,-8,-18,-10,-17,-10,-17,-10,-17,-10,-16,-10,-16,-11,-16,-9,-18,-10,-17,-9,-17,-10,-17,-10,-17,-11,-18,-9,-17,-9,-16,-9,-18,-9,-17,-10,-17,-10,-17,-9,-16,-10,-17,-8,-18,-10,-18,-9,0,0,-17,-9,-17,-10,-18,-10,-16,-9,-16,-10,-16,-10,-15,-10,-14,-10,-14,-10,-13,-9,-13,-9,-12,-9,-11,-9,-11,-9,-9,-8,-9,-8,-8,-7,-8,-6,-7,-6,-6,-5,-6,-5,-6,-4,-6,-4,-6,-3,-6,-3,-6,-2,0,0,3,-8,2,-9,1,-8,1,-9,0,-9,0,-9,-1,-9,-1,-9,-2,-9,-2,-9,-3,-10,-4,-9,-4,-9,-5,-9,-5,-10,-6,-10,-6,-9,-7,-9,-7,-9,-8,-10,-8,-10,-9,-10,-9,-10,-10,-9,-11,-10,-12,-10,0,0,-12,-10,-12,-10,-14,-10,-14,-9,-14,-10,-15,-11,-15,-11,-14,-11,-15,-11,-14,-11,-16,-12,-14,-12,-15,-13,-15,-13,-15,-13,-16,-14,-15,-14,-15,-14,-14,-14,-13,-15,-12,-16,-11,-15,-10,-15,-11,-15,-9,-16,-9,-15,0,0]"
CSI_DATA: 129,5,30,30,58,29,30,0,-42,-37,22045.443,22050.427,311.726,22518.459,22518.459,313.324,"[11,-1,12,-1,11,-1,11,-2,12,-1,11,-1,11,0,12,0,12,-1,12,0,13,-1,13,-1,12,-1,12,-1,13,-1,13,-2,13,-3,13,-2,13,-3,14,-2,13,-2,14,-2,14,-3,15,-4,15,-4,16,-4,0,0,16,-4,16,-5,16,-6,16,-5,18,-5,18,-5,17,-5,17,-4,18,-5,17,-4,19,-5,18,-4,17,-5,18,-5,17,-4,18,-5,17,-4,17,-4,17,-3,16,-2,17,-2,16,-2,15,-2,15,-2,15,-2,14,-2,0,0,-5,14,-5,14,-4,13,-5,14,-5,13,-5,13,-5,12,-4,12,-5,12,-4,11,-4,13,-3,12,-3,12,-3,12,-4,11,-2,12,-2,11,-2,11,-2,11,-2,11,-2,11,-2,11,-2,11,0,11,-1,12,0,12,0,0,1,12,1,12,1,12,2,12,1,12,1,13,1,13,1,13,1,13,1,14,1,14,0,13,0,14,-1,14,-1,13,-1,14,-1,14,-2,13,-2,12,-3,12,-3,12,-3,11,-3,11,-3,11,-3,11,-3,11,0,0]"
CSI_DATA: 130,4,30,30,54,29,30,0,-30,-32,22047.638,22052.622,311.590,22570.505,22570.505,365.370,"[-12,-1,-12,0,-11,1,-12,0,-12,1,-12,1,-12,1,-11,2,-12,2,-11,3,-12,4,-12,4,-12,4,-12,5,-12,5,-12,5,-11,6,-11,6,-11,7,-12,7,-12,7,-11,7,-11,7,-10,9,-11,9,-11,10,0,0,-10,10,-10,11,-10,12,-9,11,-10,12,-10,13,-10,13,-10,13,-10,14,-10,14,-10,16,-11,15,-11,16,-12,17,-12,16,-13,17,-13,17,-14,17,-14,16,-15,15,-16,14,-16,14,-16,13,-16,14,-17,12,-17,11,0,0,11,-7,10,-7,9,-7,10,-8,8,-7,8,-7,8,-7,7,-7,6,-7,5,-7,5,-8,4,-8,3,-8,2,-8,2,-8,1,-9,0,-8,-1,-9,-2,-9,-2,-9,-3,-10,-4,-9,-4,-10,-7,-9,-7,-10,-8,-10,0,0,-10,-11,-11,-11,-12,-11,-13,-10,-13,-11,-14,-12,-15,-13,-15,-13,-16,-13,-17,-13,-19,-13,-18,-14,-19,-14,-20,-14,-20,-15,-22,-15,-22,-15,-23,-17,-22,-18,-21,-19,-21,-21,-21,-21,-21,-22,-23,-21,-21,-24,-20,-25,0,0]"
CSI_DATA: 131,7,30,30,59,29,30,0,-41,-44,22044.129,22049.113,312.647,22640.911,22640.911,435.776,"[2,4,3,4,3,3,3,4,3,4,3,3,3,3,3,2,3,2,3,1,3,1,2,0,2,0,2,0,2,0,1,-1,0,-1,0,-1,-1,-2,-2,-2,-3,-2,-4,-2,-4,-2,-6,-2,-7,-2,-8,-2,0,0,-10,-2,-11,-2,-13,-2,-13,-1,-15,-2,-16,-2,-17,-1,-17,-1,-19,-1,-19,0,-20,1,-21,0,-22,0,-24,0,-23,0,-26,1,-25,1,-26,1,-26,0,-25,0,-26,-1,-25,-1,-25,0,-26,1,-25,-1,-25,-2,0,0,-20,-8,-21,-7,-20,-6,-21,-8,-20,-7,-19,-8,-19,-8,-18,-7,-18,-7,-17,-6,-19,-7,-18,-5,-18,-6,-18,-5,-18,-6,-18,-4,-17,-4,-17,-4,-18,-3,-18,-4,-18,-4,-18,-3,-17,-4,-18,-2,-19,-3,-19,-2,0,0,-18,-2,-18,-2,-19,-2,-18,-1,-18,-2,-18,-2,-18,-2,-17,-2,-18,-1,-17,-1,-18,0,-17,-1,-17,-1,-18,-1,-18,-1,-19,0,-18,0,-19,-1,-19,-2,-19,-2,-19,-3,-19,-3,-19,-4,-20,-4,-20,-7,-19,-7,0,0]"
CSI_DATA: 132,3,31,31,58,30,31,0,-31,-30,22786.872,22791.814,14.891,22961.689,22961.689,16.554,"[12,-12,12,-13,12,-14,13,-14,13,-14,13,-13,14,-14,13,-13,14,-13,13,-14,14,-14,13,-14,14,-15,13,-14,14,-13,13,-16,12,-14,13,-14,12,-15,13,-15,13,-14,12,-14,13,-14,12,-15,13,-15,13,-15,0,0,12,-14,12,-15,12,-15,12,-14,12,-13,13,-13,13,-12,12,-11,12,-11,11,-10,11,-11,11,-9,10,-9,10,-8,9,-8,8,-7,7,-7,6,-7,6,-6,5,-5,5,-5,4,-5,4,-5,3,-5,2,-5,1,-5,0,0,-5,-9,-5,-9,-6,-8,-7,-8,-7,-7,-7,-7,-8,-7,-8,-6,-9,-5,-9,-5,-10,-5,-10,-4,-11,-4,-11,-3,-12,-3,-12,-2,-12,-2,-12,-2,-13,-1,-14,-1,-14,-1,-14,0,-14,-1,-15,2,-16,1,-17,2,0,0,-17,3,-17,3,-18,4,-18,4,-19,4,-20,4,-20,4,-20,4,-20,4,-20,4,-22,5,-21,3,-21,3,-22,3,-22,3,-23,3,-22,3,-22,1,-22,0,-21,0,-22,-1,-20,-2,-20,-2,-20,-2,-20,-4,-19,-4,0,0]"
CSI_DATA: 133,6,28,28,48,27,31,0,-37,-47,22787.641,22792.583,311.522,23258.287,23258.287,313.152,"[-18,7,-18,6,-16,7,-18,6,-17,6,-16,6,-15,5,-15,4,-14,4,-13,5,-14,4,-12,4,-12,4,-11,4,-11,4,-10,4,-9,4,-9,4,-8,4,-8,4,-7,4,-7,4,-6,3,-5,4,-5,4,-4,4,0,0,-3,4,-2,4,-1,5,-1,5,-1,6,0,6,0,6,1,7,1,6,1,7,2,8,2,8,2,8,2,9,2,9,2,10,3,10,2,11,2,11,1,11,1,12,1,12,0,13,0,14,-2,13,-3,13,0,0,9,-9,8,-8,7,-7,7,-7,6,-6,5,-5,4,-4,3,-4,2,-3,1,-3,0,-4,-1,-3,-2,-4,-3,-4,-3,-4,-5,-4,-5,-5,-5,-5,-6,-6,-7,-7,-7,-8,-8,-8,-7,-9,-8,-9,-9,-10,-9,-10,0,0,-8,-11,-9,-12,-9,-13,-8,-11,-8,-13,-9,-14,-8,-14,-7,-14,-7,-14,-7,-13,-7,-14,-6,-15,-6,-14,-6,-14,-6,-13,-6,-13,-5,-13,-5,-12,-4,-11,-4,-10,-5,-10,-5,-10,-5,-10,-6,-10,-7,-9,-8,-9,0,0]"
