CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 315,5,67,67,114,66,69,0,-31,-29,50899.900,50912.66,318.179,51557.410,51557.410,493.569,"[-15,2,-15,2,-14,3,-15,2,-15,2,-15,3,-14,3,-13,3,-13,3,-12,3,-14,4,-13,5,-13,5,-13,5,-13,5,-13,7,-12,7,-13,7,-13,8,-14,8,-14,7,-14,8,-14,8,-14,9,-15,9,-15,9,0,0,-15,9,-15,9,-16,9,-15,9,-16,8,-16,8,-16,8,-15,8,-15,8,-15,8,-15,9,-15,7,-15,7,-15,7,-15,8,-15,8,-15,8,-16,8,-15,7,-15,7,-16,7,-15,6,-16,6,-16,7,-16,5,-17,5,0,0,10,-13,10,-13,8,-14,10,-14,9,-14,9,-14,9,-14,8,-13,8,-13,7,-14,7,-15,6,-15,6,-15,6,-15,7,-15,6,-16,5,-15,5,-15,5,-16,6,-16,6,-16,5,-16,5,-16,3,-17,4,-18,4,-19,0,0,3,-18,4,-19,3,-19,3,-19,4,-19,4,-20,5,-20,4,-19,5,-20,4,-19,4,-21,5,-20,5,-19,5,-19,6,-19,6,-20,5,-19,6,-19,7,-18,7,-17,8,-17,8,-16,8,-17,6,-17,8,-16,8,-16,0,0]"
CSI_DATA: 316,3,69,69,136,68,70,0,-29,-26,51641.285,51651.706,20.365,51826.305,51826.305,22.466,"[2,13,2,14,3,13,2,16,2,15,2,16,2,16,2,15,2,16,3,15,3,17,4,17,4,17,4,17,3,18,4,17,4,17,4,16,5,17,4,18,4,18,5,17,4,17,6,17,6,18,7,18,0,0,6,17,6,17,7,18,7,17,6,18,6,19,6,18,6,17,6,18,6,17,6,18,5,17,5,17,5,17,4,16,4,17,4,16,4,16,3,15,2,14,2,14,1,13,1,13,2,12,1,12,1,11,0,0,-3,9,-2,9,0,9,0,10,-1,10,0,11,0,11,1,11,1,12,2,11,2,13,3,13,3,13,4,13,3,14,5,14,5,13,5,13,6,14,5,14,5,15,6,14,6,15,8,14,8,16,9,15,0,0,9,15,10,15,10,16,11,15,11,17,11,17,11,17,10,17,11,16,11,16,13,17,11,17,11,17,11,18,11,18,12,19,11,18,11,19,10,19,9,18,8,19,7,18,7,19,8,18,6,19,5,18,0,0]"
CSI_DATA: 317,4,70,70,134,69,70,0,-33,-30,51642.145,51652.567,5.956,52122.704,52122.704,318.865,"[7,-8,7,-9,6,-9,6,-9,6,-9,5,-9,4,-9,4,-8,4,-8,3,-8,3,-9,2,-9,2,-8,1,-8,1,-8,0,-8,-1,-8,-1,-8,-2,-8,-2,-8,-2,-8,-4,-7,-4,-7,-5,-7,-5,-7,-6,-7,0,0,-7,-6,-8,-6,-9,-6,-9,-5,-10,-6,-11,-5,-11,-6,-12,-5,-13,-5,-13,-5,-15,-5,-14,-6,-16,-6,-16,-6,-16,-7,-18,-7,-18,-8,-19,-9,-18,-10,-18,-11,-18,-12,-17,-12,-17,-13,-18,-13,-16,-14,-16,-15,0,0,2,14,3,14,4,13,3,14,3,13,3,13,3,13,3,12,3,12,4,11,5,12,5,12,5,11,5,11,5,11,7,11,7,9,7,9,7,9,7,9,8,9,8,8,8,8,10,7,10,7,12,7,0,0,12,6,13,6,14,6,14,5,15,6,16,6,16,6,16,6,17,5,18,5,20,5,19,6,19,6,21,6,21,7,23,7,22,7,23,8,23,9,22,10,23,11,22,11,22,12,24,12,22,15,22,15,0,0]"
CSI_DATA: 318,7,68,68,154,67,70,0,-39,-47,51638.676,51649.97,6.157,52172.834,52172.834,368.995,"[-6,-4,-7,-3,-7,-3,-7,-3,-6,-3,-6,-2,-6,-2,-6,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-6,-3,-5,-3,-6,-4,-6,-4,-6,-5,-6,-6,-7,-6,-7,-7,-7,-8,-9,-9,-10,-10,-10,-10,0,0,-11,-13,-12,-13,-13,-15,-13,-14,-14,-16,-15,-17,-16,-18,-17,-18,-17,-19,-18,-18,-21,-20,-20,-20,-22,-20,-23,-22,-23,-21,-25,-22,-25,-22,-26,-23,-26,-24,-25,-24,-26,-26,-25,-26,-27,-26,-29,-25,-26,-27,-26,-27,0,0,-13,5,-13,5,-12,6,-13,6,-12,6,-11,6,-11,7,-10,7,-11,7,-10,7,-11,8,-10,8,-10,8,-10,8,-10,7,-9,8,-9,8,-9,7,-9,8,-9,7,-9,7,-8,7,-8,6,-7,7,-8,7,-7,7,0,0,-6,7,-6,6,-5,6,-4,6,-4,6,-4,7,-3,7,-3,7,-2,7,-2,8,-1,9,-1,8,-2,9,-1,10,-1,10,-1,12,-2,12,-3,13,-3,12,-4,12,-6,13,-6,11,-7,12,-8,12,-9,11,-10,10,0,0]"
CSI_DATA: 319,5,68,68,117,67,70,0,-28,-29,51948.153,51650.327,7.223,52240.08,52240.08,436.169,"[5,-15,4,-15,3,-15,4,-16,4,-15,4,-15,3,-15,3,-14,3,-14,3,-14,3,-15,2,-15,2,-15,1,-15,2,-15,1,-15,0,-15,1,-15,0,-15,1,-15,1,-15,0,-15,1,-15,-1,-16,0,-17,-1,-17,0,0,-1,-16,0,-17,-1,-18,-1,-17,0,-17,0,-18,0,-18,0,-17,0,-17,0,-17,0,-18,1,-17,2,-17,2,-18,2,-16,2,-17,2,-16,3,-16,3,-16,3,-15,4,-16,4,-14,4,-14,4,-14,5,-14,5,-14,0,0,17,3,17,3,17,1,19,2,17,2,18,2,17,1,16,1,17,1,16,0,18,0,17,-1,18,-1,17,-1,18,-1,18,-3,17,-3,17,-3,17,-4,18,-3,18,-3,18,-3,17,-3,18,-5,19,-5,19,-6,0,0,19,-6,19,-6,20,-7,19,-7,21,-6,21,-6,21,-6,21,-6,21,-6,20,-6,22,-7,21,-5,21,-5,21,-5,21,-4,22,-4,21,-4,21,-4,20,-3,20,-2,20,-2,19,-1,19,-1,20,-2,20,0,20,0,0,0]"
CSI_DATA: 320,3,70,70,138,69,71,0,-29,-26,52381.279,52391.683,20.422,52565.821,52565.821,21.980,"[0,-15,-1,-15,-2,-15,-1,-17,-1,-16,0,-17,-1,-17,0,-17,0,-17,-1,-17,-1,-19,-2,-18,-2,-19,-2,-19,-1,-19,-2,-19,-2,-18,-1,-18,-2,-19,-1,-19,-1,-19,-2,-19,-1,-19,-3,-19,-3,-20,-3,-20,0,0,-3,-20,-3,-20,-4,-20,-4,-20,-3,-20,-3,-21,-2,-20,-2,-20,-2,-20,-2,-19,-3,-21,-2,-19,-2,-19,-1,-19,-1,-18,-1,-19,-1,-18,-1,-18,0,-17,1,-16,1,-16,2,-14,1,-14,1,-14,1,-13,1,-12,0,0,-8,6,-7,6,-6,7,-8,8,-7,8,-7,8,-7,9,-6,9,-7,10,-6,10,-6,12,-6,12,-6,13,-5,13,-6,12,-5,15,-5,14,-5,14,-4,14,-5,15,-5,16,-4,16,-5,15,-3,17,-4,18,-3,18,0,0,-3,18,-2,19,-2,19,-2,19,-2,19,-2,20,-2,20,-2,20,-2,21,-2,20,-1,21,-2,20,-2,21,-3,21,-3,21,-3,22,-3,21,-3,21,-4,20,-4,20,-6,20,-6,20,-6,19,-5,19,-8,18,-8,17,0,0]"
CSI_DATA: 321,6,66,66,110,65,71,0,-40,-46,52382.143,52392.548,5.708,52862.511,52862.511,318.670,"[13,26,13,25,15,22,14,23,13,22,13,22,12,21,13,20,11,19,12,16,13,17,13,16,11,15,11,14,9,14,10,11,9,10,8,10,8,9,6,9,5,8,5,7,3,7,4,6,2,5,1,6,0,0,0,4,-2,4,-3,4,-4,3,-5,5,-6,4,-8,4,-8,5,-9,5,-9,6,-11,7,-11,6,-13,8,-14,9,-14,9,-16,11,-17,12,-19,13,-20,14,-21,13,-23,15,-24,14,-26,16,-27,19,-29,19,-32,19,0,0,15,5,14,4,12,3,12,4,10,4,9,4,7,4,6,3,5,3,3,2,3,1,2,1,1,0,0,-1,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-5,-5,-4,-5,-5,-6,-5,-6,-6,-7,-6,0,0,-8,-6,-9,-7,-10,-7,-10,-7,-11,-8,-11,-8,-11,-9,-12,-9,-12,-9,-12,-10,-13,-10,-12,-10,-12,-11,-13,-11,-12,-11,-12,-11,-13,-11,-12,-11,-12,-11,-11,-10,-11,-10,-12,-10,-13,-10,-14,-9,-13,-10,-14,-10,0,0]"
CSI_DATA: 322,4,71,71,136,70,71,0,-33,-30,52382.141,52392.545,5.972,52915.859,52915.859,372.18,"[8,6,8,6,8,5,9,5,8,4,8,4,8,4,8,3,8,3,7,2,8,1,8,1,8,0,8,-1,7,0,7,-1,7,-2,7,-2,7,-3,7,-3,7,-3,6,-4,6,-4,5,-6,6,-6,5,-7,0,0,5,-8,5,-9,4,-9,4,-9,4,-10,4,-11,4,-12,4,-12,4,-13,3,-13,3,-15,3,-15,4,-16,4,-17,5,-17,5,-18,5,-19,6,-19,7,-18,8,-18,9,-18,10,-18,10,-18,11,-19,12,-17,13,-17,0,0,9,10,10,9,10,8,10,9,10,9,10,9,9,8,9,7,10,8,9,6,11,7,11,6,10,6,10,5,10,5,12,4,11,3,11,4,11,3,11,3,11,2,11,1,11,1,12,-1,13,-1,13,-2,0,0,13,-3,14,-3,14,-4,14,-5,15,-5,16,-5,16,-6,16,-6,17,-6,17,-7,19,-8,18,-7,19,-8,20,-8,21,-8,22,-9,22,-9,23,-8,23,-7,23,-6,25,-6,25,-5,26,-5,26,-6,27,-3,27,-2,0,0]"
CSI_DATA: 323,7,69,69,156,68,71,0,-39,-47,52378.672,52389.77,6.204,52974.433,52974.433,430.592,"[6,2,6,2,6,1,6,2,5,2,6,1,5,1,5,1,5,1,4,1,5,1,4,1,5,1,5,1,5,2,6,2,5,2,6,3,7,3,7,4,7,5,7,6,8,6,10,5,11,7,12,8,0,0,13,9,14,10,15,10,14,11,17,12,17,13,17,14,18,14,19,15,20,13,23,14,22,15,23,15,25,17,25,17,26,16,26,17,27,18,27,19,26,19,27,20,26,21,28,20,29,18,28,20,28,21,0,0,-14,1,-13,2,-13,3,-14,2,-13,3,-12,3,-12,3,-12,3,-12,3,-12,4,-13,4,-12,4,-12,4,-12,4,-12,4,-12,4,-10,4,-11,4,-10,4,-11,4,-11,3,-10,4,-9,3,-9,4,-9,4,-8,4,0,0,-7,4,-6,4,-6,4,-5,4,-5,4,-4,5,-4,5,-3,5,-2,6,-2,7,-1,8,-2,8,-2,8,-2,9,-2,10,-2,11,-3,11,-3,11,-4,11,-5,11,-6,11,-7,10,-8,11,-8,11,-10,10,-10,10,0,0]"
CSI_DATA: 324,5,69,69,119,68,71,0,-37,-29,52687.952,52390.304,6.928,53033.141,53033.141,489.300,"[6,9,6,9,8,8,8,10,8,9,9,9,10,9,10,9,10,10,11,9,12,11,12,10,12,11,12,11,11,12,13,12,12,11,12,11,12,11,13,12,13,12,13,11,12,12,14,10,15,12,16,11,0,0,16,11,16,12,17,12,16,12,16,12,17,13,17,13,16,12,16,13,15,13,15,13,14,14,13,14,13,14,11,13,11,13,11,13,10,12,9,11,8,10,8,10,6,9,7,8,7,7,6,6,7,5,0,0,-17,-9,-17,-8,-17,-6,-18,-8,-17,-7,-17,-8,-17,-7,-16,-7,-17,-7,-16,-6,-18,-6,-18,-5,-18,-5,-18,-5,-18,-5,-19,-4,-18,-3,-18,-4,-18,-3,-19,-3,-19,-4,-19,-3,-19,-4,-19,-1,-21,-3,-21,-2,0,0,-20,-2,-21,-2,-22,-1,-21,-1,-21,-2,-22,-2,-22,-2,-21,-2,-22,-3,-22,-3,-23,-2,-22,-4,-22,-4,-22,-4,-22,-5,-22,-5,-22,-4,-21,-5,-21,-6,-20,-6,-21,-7,-19,-7,-20,-7,-20,-6,-19,-8,-19,-8,0,0]"
CSI_DATA: 325,3,71,71,140,70,72,0,-29,-26,53121.291,53132.977,21.691,53307.133,53307.133,23.292,"[-13,5,-14,6,-13,6,-15,7,-15,6,-16,7,-16,7,-15,6,-16,7,-15,6,-17,8,-17,8,-17,8,-17,8,-17,7,-17,9,-16,9,-16,8,-17,9,-17,8,-17,8,-17,9,-17,7,-17,10,-18,9,-17,10,0,0,-17,10,-17,9,-18,11,-17,10,-18,10,-18,10,-18,9,-17,9,-17,9,-16,8,-18,9,-17,7,-17,7,-17,7,-15,7,-16,7,-16,7,-16,6,-15,5,-14,5,-14,4,-13,4,-13,3,-13,4,-12,3,-11,3,0,0,3,9,4,9,5,9,5,10,6,9,6,10,7,9,7,10,8,10,9,9,10,10,10,9,11,10,11,10,11,11,13,10,12,9,12,10,13,9,14,10,14,11,15,10,14,10,15,9,16,10,18,10,0,0,17,9,18,9,19,9,19,8,19,9,20,10,20,10,20,10,20,10,20,10,22,10,20,10,20,11,21,11,21,11,22,11,21,11,20,12,20,13,18,13,18,14,18,14,18,14,17,13,16,15,15,14,0,0]"
CSI_DATA: 326,6,67,67,112,66,72,0,-39,-47,53122.158,53133.844,317.53,53602.470,53602.470,318.629,"[27,9,27,7,27,5,29,7,26,7,26,6,25,5,24,4,23,5,22,2,23,3,21,2,21,2,19,1,19,2,18,0,16,-1,14,0,14,0,13,1,11,2,11,1,10,2,9,1,9,3,8,3,0,0,6,4,5,5,5,6,5,7,5,8,3,9,3,9,3,11,2,12,3,12,4,15,4,15,3,17,5,19,5,18,6,20,6,23,7,25,7,26,7,26,7,29,7,29,8,32,10,34,7,37,7,39,0,0,13,-6,12,-5,11,-6,11,-4,9,-3,8,-2,7,-2,6,-1,5,-1,4,-1,3,-1,2,-1,1,-1,0,-2,-1,-2,-1,-2,-2,-2,-2,-2,-3,-2,-4,-2,-4,-2,-5,-2,-5,-3,-6,-2,-7,-2,-7,-3,0,0,-7,-2,-8,-2,-9,-2,-9,-2,-10,-2,-10,-2,-11,-2,-11,-2,-11,-3,-11,-3,-12,-3,-12,-4,-12,-4,-12,-3,-12,-4,-12,-3,-13,-3,-12,-3,-12,-3,-12,-3,-12,-3,-12,-3,-13,-3,-14,-2,-14,-3,-15,-3,0,0]"
CSI_DATA: 327,4,72,72,138,71,72,0,-33,-30,53122.155,53133.841,317.369,53651.881,53651.881,368.40,"[5,-9,5,-10,4,-9,4,-10,3,-9,3,-10,2,-9,2,-9,1,-9,1,-8,0,-9,-1,-9,-1,-9,-1,-8,-2,-9,-3,-8,-3,-8,-3,-7,-4,-7,-5,-7,-5,-7,-6,-6,-5,-6,-7,-6,-7,-6,-8,-6,0,0,-9,-5,-9,-4,-10,-4,-10,-3,-11,-3,-12,-3,-12,-3,-13,-2,-14,-2,-14,-2,-16,-1,-16,-2,-16,-2,-17,-2,-17,-2,-19,-2,-19,-2,-21,-3,-20,-4,-20,-4,-20,-5,-20,-6,-19,-7,-21,-7,-20,-9,-19,-9,0,0,12,7,12,7,12,5,13,6,12,6,12,6,12,6,12,5,12,5,11,4,13,5,12,4,12,4,12,3,12,3,13,1,12,1,12,1,12,0,12,0,12,0,12,-1,12,-1,12,-3,13,-3,13,-4,0,0,12,-6,13,-6,13,-8,13,-8,14,-8,15,-8,15,-9,15,-9,15,-10,16,-10,17,-12,16,-11,17,-11,17,-12,18,-12,19,-13,19,-13,20,-13,21,-13,22,-12,23,-11,23,-11,24,-10,24,-11,26,-8,26,-7,0,0]"
CSI_DATA: 328,7,70,70,158,69,72,0,-40,-47,53118.687,53130.373,317.569,53717.257,53717.257,433.416,"[-5,2,-5,3,-4,3,-5,3,-4,3,-4,2,-4,3,-4,3,-4,3,-3,2,-4,3,-4,2,-4,3,-4,2,-4,2,-4,3,-4,2,-5,2,-5,2,-6,2,-6,2,-7,2,-7,1,-8,2,-9,1,-10,2,0,0,-10,2,-12,2,-13,2,-13,2,-13,2,-15,2,-15,2,-15,2,-17,3,-16,3,-18,5,-18,4,-19,4,-20,5,-20,5,-21,6,-22,6,-22,6,-23,6,-22,6,-23,5,-23,5,-23,5,-24,7,-23,5,-24,5,0,0,13,3,13,2,13,1,14,1,14,1,13,1,13,0,13,0,13,0,13,-1,14,-1,13,-1,13,-1,13,-1,13,0,13,-2,12,-1,12,-1,12,-1,12,-1,11,-1,11,-1,10,0,10,-2,10,-2,9,-2,0,0,8,-2,8,-3,7,-4,6,-4,6,-4,6,-4,5,-5,5,-5,5,-6,4,-6,4,-8,5,-8,5,-9,5,-10,5,-10,6,-11,6,-11,7,-11,8,-11,9,-11,10,-10,11,-10,12,-9,12,-9,13,-8,13,-6,0,0]"
CSI_DATA: 329,5,70,70,120,69,72,0,-31,-30,53119.913,53131.599,318.309,53777.761,53777.761,493.920,"[1,14,2,15,2,13,2,15,1,14,2,15,2,13,2,13,2,13,3,11,3,13,4,13,4,13,4,13,4,14,6,12,6,12,5,12,7,13,7,14,7,14,7,14,6,14,8,14,8,15,8,16,0,0,8,15,7,15,8,16,7,15,8,16,7,16,7,16,7,15,6,16,6,15,7,16,6,15,6,15,6,15,6,14,6,15,6,14,6,15,6,15,5,14,4,15,5,15,4,15,5,15,3,15,3,16,0,0,-8,-18,-8,-17,-9,-16,-9,-18,-8,-17,-8,-16,-8,-16,-8,-16,-8,-16,-9,-16,-10,-17,-10,-16,-10,-16,-11,-15,-10,-16,-12,-15,-12,-14,-11,-15,-12,-14,-12,-15,-12,-16,-12,-15,-11,-16,-13,-14,-14,-16,-14,-15,0,0,-14,-15,-15,-15,-16,-15,-15,-15,-15,-16,-15,-16,-15,-16,-14,-16,-15,-17,-14,-17,-16,-18,-14,-17,-13,-17,-14,-17,-13,-18,-13,-18,-13,-18,-12,-18,-11,-18,-11,-18,-10,-18,-9,-18,-10,-18,-10,-17,-9,-18,-8,-18,0,0]"
CSI_DATA: 330,3,72,72,142,71,73,0,-29,-26,53861.260,53871.695,20.427,54045.805,54045.805,21.964,"[-1,13,-1,14,0,14,-1,16,-1,15,-1,16,-1,16,-1,16,-1,16,0,16,0,18,0,17,0,18,0,18,-1,18,1,18,1,17,1,17,1,18,0,19,0,18,1,18,0,18,2,18,2,19,3,19,0,0,2,19,2,19,3,20,3,18,2,19,2,20,2,19,2,18,2,19,1,17,2,19,1,18,1,17,0,17,1,16,1,17,1,16,1,16,0,15,0,14,-1,14,-1,13,-1,12,0,12,-1,11,-1,11,0,0,-1,9,0,9,1,9,1,10,1,10,1,10,2,11,2,10,2,11,3,11,4,12,5,13,5,12,5,12,5,13,6,13,7,12,7,13,8,13,7,14,7,14,8,13,7,14,9,13,9,15,10,14,0,0,11,13,11,14,12,15,12,14,12,15,13,16,12,16,12,15,13,15,13,15,14,16,12,16,12,16,13,16,13,17,13,17,13,17,12,18,11,17,10,18,10,18,9,17,9,18,9,18,8,18,7,17,0,0]"
CSI_DATA: 331,6,68,68,113,67,73,0,-41,-47,53862.128,53872.563,317.246,54342.401,54342.401,318.560,"[-22,-17,-23,-17,-22,-14,-23,-16,-22,-15,-22,-15,-21,-14,-20,-13,-20,-13,-19,-10,-20,-11,-19,-10,-19,-10,-17,-9,-16,-9,-16,-8,-15,-8,-13,-7,-13,-6,-12,-7,-11,-7,-10,-6,-9,-6,-8,-5,-7,-6,-6,-6,0,0,-4,-6,-3,-7,-2,-7,-1,-7,0,-8,1,-8,2,-9,2,-9,3,-9,4,-10,4,-12,4,-12,4,-14,5,-14,6,-15,7,-17,6,-18,7,-20,8,-21,9,-22,10,-24,11,-24,11,-26,11,-29,14,-29,15,-30,0,0,-4,-16,-3,-15,-4,-14,-2,-14,-2,-12,-1,-11,-1,-10,0,-8,0,-7,0,-6,0,-5,0,-4,0,-3,0,-2,0,-1,0,-1,-1,0,-1,1,0,2,0,2,-1,3,0,3,-1,5,0,5,0,5,0,6,0,0,0,7,1,7,1,8,1,8,1,9,1,10,1,10,1,10,1,11,2,11,2,12,1,11,2,11,2,11,2,11,3,12,3,11,3,11,3,11,3,11,4,11,4,10,5,11,7,11,6,13,6,14,0,0]"
CSI_DATA: 332,4,73,73,140,72,73,0,-33,-30,53862.125,53872.561,6.63,54394.937,54394.937,371.96,"[4,9,4,9,5,7,5,8,5,7,5,7,5,6,5,6,5,6,6,4,6,4,6,4,7,3,7,3,7,3,7,2,7,1,7,1,7,0,7,0,8,-1,7,-1,7,-1,7,-3,8,-3,8,-4,0,0,7,-5,8,-6,8,-7,7,-7,8,-8,8,-9,8,-9,8,-10,8,-11,8,-11,8,-13,9,-13,10,-13,10,-14,10,-14,11,-15,11,-15,12,-15,13,-15,14,-14,15,-14,15,-13,16,-13,16,-14,17,-12,18,-11,0,0,-14,-5,-14,-4,-14,-3,-15,-4,-14,-4,-14,-4,-14,-3,-13,-3,-14,-3,-13,-2,-14,-2,-14,-1,-14,-1,-13,0,-13,-1,-14,1,-13,1,-13,1,-12,2,-13,2,-13,2,-12,3,-12,3,-12,5,-13,5,-13,6,0,0,-12,7,-13,8,-13,9,-12,10,-13,10,-14,11,-14,11,-14,11,-14,12,-14,12,-14,14,-15,13,-15,13,-15,14,-17,15,-17,16,-17,16,-18,16,-19,15,-19,15,-21,14,-20,14,-22,14,-22,15,-24,12,-24,12,0,0]"
CSI_DATA: 333,7,71,71,160,70,73,0,-39,-47,53858.658,53869.93,6.281,54458.924,54458.924,435.83,"[7,-3,6,-4,5,-4,6,-4,5,-4,5,-4,4,-5,4,-4,4,-4,3,-4,4,-4,4,-4,4,-3,4,-4,5,-3,5,-3,5,-3,6,-2,7,-2,8,-2,8,-1,9,-1,9,0,11,-2,12,-1,14,-1,0,0,15,0,17,1,19,0,18,0,21,1,23,1,23,0,24,0,25,0,25,-1,28,-1,28,-1,29,0,30,0,30,-1,32,-1,32,-3,34,-2,34,-2,34,-2,35,-1,35,-1,35,-2,37,-3,36,0,36,0,0,0,5,-15,4,-15,3,-15,3,-16,3,-15,2,-16,2,-16,2,-15,2,-15,1,-15,1,-17,1,-16,1,-16,1,-16,1,-15,0,-17,0,-15,0,-15,0,-14,1,-15,1,-14,0,-13,1,-13,-1,-12,0,-12,-1,-12,0,0,-2,-11,-2,-10,-3,-9,-3,-9,-3,-9,-4,-8,-4,-8,-5,-7,-6,-8,-7,-7,-9,-7,-8,-7,-9,-8,-10,-8,-10,-9,-11,-10,-12,-10,-11,-11,-11,-12,-10,-13,-10,-14,-9,-14,-8,-15,-8,-15,-6,-17,-5,-17,0,0]"
CSI_DATA: 334,5,71,71,123,70,73,0,-36,-29,54167.826,53870.318,7.279,54522.58,54522.58,498.217,"[10,3,10,3,11,1,13,2,12,2,13,2,13,1,13,1,14,2,14,1,16,2,16,1,16,1,16,1,16,2,17,1,16,0,16,1,16,0,17,0,17,0,17,-1,17,1,17,-2,19,0,19,-2,0,0,19,-2,20,-2,20,-3,20,-3,20,-2,21,-2,21,-2,20,-2,20,-1,20,-1,21,-1,19,1,19,1,19,1,18,2,18,1,18,2,16,2,15,2,14,2,13,2,11,3,11,3,10,2,8,2,7,1,0,0,-15,6,-15,7,-14,8,-16,8,-15,7,-15,7,-15,7,-14,7,-14,7,-14,7,-15,9,-14,9,-14,9,-13,9,-14,9,-13,10,-13,10,-13,10,-13,11,-14,10,-14,10,-13,11,-14,10,-13,12,-14,12,-14,13,0,0,-13,12,-13,12,-14,14,-13,13,-14,13,-14,13,-15,13,-15,13,-15,13,-15,12,-15,14,-15,12,-15,12,-16,12,-15,11,-16,12,-16,12,-16,11,-16,10,-15,9,-16,9,-15,8,-16,8,-16,9,-16,8,-16,7,0,0]"
CSI_DATA: 335,3,73,73,144,72,74,0,-29,-27,54601.490,54611.683,20.447,54785.839,54785.839,22.00,"[13,-1,13,-1,14,-2,15,-1,15,-1,16,-1,16,-1,16,-1,16,-1,16,-2,18,-2,17,-2,18,-2,17,-2,18,-1,18,-3,17,-3,17,-3,18,-3,18,-3,18,-2,18,-3,18,-2,18,-4,19,-3,19,-4,0,0,19,-4,19,-4,20,-4,18,-4,20,-3,20,-3,19,-3,19,-3,19,-3,18,-2,19,-3,18,-2,18,-2,17,-2,16,-1,17,-1,16,-1,16,-1,15,-1,14,0,14,0,13,0,13,0,12,0,11,0,10,0,0,0,0,10,0,10,2,10,2,12,2,11,3,11,3,12,4,12,3,12,5,12,6,13,7,13,7,13,7,13,7,14,9,14,8,13,8,14,10,14,9,15,9,16,10,15,9,15,12,13,13,15,13,15,0,0,13,15,14,15,15,15,15,15,15,15,15,17,14,17,15,17,15,17,15,16,18,17,15,17,15,17,15,18,15,18,15,18,15,18,14,19,13,19,12,19,12,20,10,19,10,19,11,19,9,19,8,18,0,0]"
CSI_DATA: 336,4,74,74,142,73,74,0,-33,-30,54602.357,54612.550,5.985,55082.768,55082.768,318.929,"[-10,-3,-10,-3,-10,-2,-11,-2,-10,-1,-10,-1,-10,-1,-9,0,-9,0,-8,1,-9,1,-8,2,-8,3,-8,3,-8,3,-8,4,-7,4,-6,4,-6,5,-6,5,-6,6,-5,6,-5,6,-4,7,-4,8,-3,8,0,0,-2,8,-2,9,-1,10,-1,10,-1,10,0,11,0,12,1,12,1,13,2,13,3,14,2,14,2,15,2,17,2,17,2,18,2,18,2,19,1,20,0,19,-1,20,-2,20,-2,20,-2,21,-4,20,-5,20,0,0,2,-15,2,-15,1,-14,1,-15,1,-14,1,-14,1,-14,1,-13,0,-13,0,-13,-1,-14,-2,-14,-2,-13,-2,-13,-2,-13,-3,-13,-3,-12,-4,-12,-4,-12,-4,-12,-4,-12,-5,-11,-5,-12,-7,-11,-8,-11,-9,-11,0,0,-9,-11,-11,-11,-11,-11,-12,-10,-12,-11,-13,-12,-13,-12,-13,-12,-14,-12,-15,-12,-17,-12,-16,-12,-17,-13,-17,-13,-18,-14,-19,-15,-19,-15,-19,-16,-18,-17,-18,-18,-18,-19,-17,-19,-17,-20,-19,-20,-17,-22,-16,-22,0,0]"
CSI_DATA: 337,7,72,72,162,71,74,0,-39,-47,54598.890,54609.84,6.179,55139.526,55139.526,375.687,"[5,3,5,2,5,2,5,2,5,1,5,1,5,1,4,1,3,1,4,1,4,0,3,1,3,1,3,2,3,3,3,2,3,3,3,3,3,5,2,6,2,6,3,7,2,8,4,10,3,11,5,12,0,0,4,14,4,15,5,17,5,17,5,20,5,21,5,22,6,22,6,23,7,24,9,27,8,27,9,27,10,29,9,29,10,30,11,31,11,33,10,33,10,33,10,34,9,34,10,34,12,35,10,36,10,35,0,0,-1,11,-1,11,1,10,0,11,1,10,1,11,1,11,1,10,1,11,3,10,3,11,3,11,3,11,3,10,3,11,4,11,4,10,3,10,3,10,2,10,2,10,3,9,2,9,3,8,3,8,3,8,0,0,3,7,4,6,4,5,4,5,4,4,5,4,5,3,6,3,6,3,7,3,8,2,8,2,9,2,10,3,10,3,11,4,11,4,11,5,11,6,10,7,10,7,10,8,10,8,10,8,8,10,8,10,0,0]"
