CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 44,6,15,15,29,14,15,0,-35,-33,10945.142,10952.585,5.399,11420.511,11420.511,315.640,"[4,-10,3,-10,2,-11,2,-13,1,-13,2,-13,1,-14,0,-14,1,-15,0,-16,0,-18,0,-18,0,-19,0,-19,1,-19,0,-20,0,-18,1,-19,0,-19,1,-19,2,-19,1,-19,3,-17,1,-18,2,-18,1,-18,0,0,1,-15,0,-15,0,-15,0,-13,-1,-13,-2,-12,-2,-11,-3,-10,-4,-9,-5,-8,-7,-8,-8,-7,-9,-7,-11,-7,-12,-7,-14,-6,-16,-7,-17,-7,-19,-8,-20,-9,-21,-11,-21,-12,-23,-14,-25,-15,-23,-18,-24,-19,0,0,8,-5,7,-6,6,-6,7,-7,6,-7,6,-8,6,-8,6,-8,5,-9,5,-9,6,-10,5,-10,4,-10,4,-10,5,-10,4,-12,3,-12,4,-12,3,-12,3,-12,4,-13,4,-13,5,-13,3,-14,5,-14,5,-15,0,0,5,-15,5,-15,5,-15,5,-15,6,-14,6,-14,7,-14,7,-13,7,-14,7,-13,7,-13,8,-11,7,-11,8,-11,7,-11,8,-11,8,-10,7,-9,7,-9,7,-8,7,-7,6,-6,6,-6,5,-6,5,-6,5,-6,0,0]"
CSI_DATA: 45,4,15,15,29,14,15,0,-36,-27,10945.150,10952.593,5.706,11474.82,11474.82,369.211,"[-5,19,-4,19,-3,18,-5,19,-4,18,-5,18,-4,16,-4,15,-4,16,-3,15,-4,16,-3,15,-3,15,-3,14,-3,14,-2,14,-1,12,-2,12,-1,12,-1,12,-1,11,0,11,-1,10,1,10,1,11,2,10,0,0,3,10,3,10,3,10,4,10,4,10,5,10,5,11,5,11,6,12,6,12,6,13,5,13,5,13,5,14,4,14,4,14,4,15,4,15,3,14,3,14,2,15,2,14,1,14,1,15,0,15,0,15,0,0,-3,16,-3,16,-2,16,-3,17,-3,16,-4,16,-4,16,-4,15,-4,15,-3,15,-4,16,-3,15,-3,16,-3,15,-4,14,-2,14,-2,13,-2,13,-2,13,-2,13,-2,13,-1,13,-2,12,0,13,0,14,1,14,0,0,1,13,1,14,2,14,2,14,2,14,2,14,1,14,2,14,2,14,3,14,4,15,3,15,3,15,3,16,4,15,4,16,4,16,4,16,3,17,3,17,2,17,1,17,2,18,2,18,0,19,0,19,0,0]"
CSI_DATA: 46,3,17,17,22,16,16,0,-43,-37,11684.360,11691.781,17.409,11866.501,11866.501,21.631,"[23,-9,21,-9,19,-10,19,-8,17,-7,16,-6,15,-6,12,-5,11,-5,10,-5,8,-5,6,-6,6,-6,4,-6,3,-6,2,-7,0,-7,0,-7,-1,-8,-2,-8,-2,-9,-3,-8,-4,-9,-5,-10,-7,-11,-7,-11,0,0,-7,-12,-8,-13,-8,-14,-8,-13,-8,-14,-8,-14,-7,-15,-6,-14,-8,-14,-8,-14,-9,-14,-8,-14,-8,-14,-9,-14,-9,-16,-10,-15,-10,-16,-11,-17,-10,-18,-8,-18,-9,-19,-8,-20,-8,-21,-9,-21,-7,-22,-5,-22,0,0,17,1,17,0,17,-1,19,0,18,0,17,0,16,0,16,1,16,1,15,0,17,1,16,0,16,0,15,0,14,0,15,-1,13,-1,13,-1,13,-2,13,-1,13,-1,13,-1,12,-1,12,-2,12,-2,12,-2,0,0,10,-2,11,-3,11,-3,10,-2,9,-2,9,-2,8,-2,7,-2,7,-2,6,-2,6,-2,5,-1,4,-1,3,-1,2,-1,0,-2,-1,-2,-2,-3,-3,-4,-4,-5,-6,-7,-6,-8,-6,-10,-7,-12,-6,-14,-5,-16,0,0]"
CSI_DATA: 47,6,16,16,31,15,16,0,-35,-33,11685.151,11692.572,5.375,12160.524,12160.524,315.654,"[4,10,5,9,6,9,7,10,7,10,8,10,9,10,10,10,10,10,11,10,12,12,12,11,13,12,13,12,12,13,13,13,12,12,12,13,13,13,12,14,11,15,11,14,10,14,11,12,10,13,11,13,0,0,9,11,9,11,9,10,9,8,8,8,8,7,8,6,8,4,8,3,9,2,10,0,10,-1,11,-2,11,-3,12,-4,14,-6,16,-7,17,-6,18,-6,20,-6,22,-6,23,-5,25,-4,27,-5,27,-2,28,-1,0,0,-10,0,-10,0,-10,2,-11,2,-10,2,-10,3,-10,3,-10,3,-10,4,-9,4,-11,5,-10,5,-10,5,-10,6,-10,6,-10,7,-10,7,-10,7,-10,8,-11,8,-11,8,-11,8,-12,7,-11,9,-13,9,-13,9,0,0,-13,9,-13,8,-14,9,-13,8,-14,8,-14,7,-14,7,-13,6,-14,7,-13,6,-14,6,-13,5,-13,4,-13,4,-12,3,-13,4,-12,3,-12,3,-11,2,-10,2,-10,1,-9,1,-8,1,-8,2,-7,1,-7,2,0,0]"
CSI_DATA: 48,4,16,16,31,15,16,0,-36,-27,11685.159,11692.580,5.659,12210.883,12210.883,366.13,"[16,2,16,1,16,0,17,2,15,2,15,2,14,1,13,2,13,2,13,1,13,1,13,0,13,1,12,0,11,1,12,-1,10,-1,10,-1,10,-1,10,-1,10,-1,9,-2,9,-1,9,-3,9,-3,8,-4,0,0,8,-4,8,-5,8,-5,8,-6,8,-6,9,-6,9,-7,9,-7,9,-7,9,-7,10,-8,10,-6,11,-7,11,-7,11,-6,11,-6,12,-6,12,-6,12,-5,12,-4,12,-4,12,-4,13,-4,13,-4,13,-3,13,-3,0,0,4,15,4,16,5,15,4,17,4,16,4,16,4,15,3,15,3,15,4,14,3,16,4,15,4,16,3,15,3,15,4,15,4,13,4,13,4,13,4,13,4,13,4,13,4,12,5,12,5,13,6,13,0,0,7,12,7,12,7,12,8,11,7,12,7,12,8,12,7,12,8,12,9,11,10,12,9,11,9,11,10,11,10,12,11,12,10,12,10,13,11,13,10,14,10,14,10,14,9,15,10,15,9,16,8,17,0,0]"
CSI_DATA: 49,3,18,18,24,17,17,0,-43,-37,12424.368,12431.736,17.400,12603.791,12603.791,18.920,"[-1,19,-1,17,0,16,-1,17,-1,14,0,13,0,12,-1,10,0,9,0,9,1,8,2,7,2,6,3,5,3,5,4,3,4,3,5,2,5,2,5,2,5,2,6,1,7,1,7,-1,8,0,9,-1,0,0,10,-1,10,-1,10,-1,11,-1,12,-1,11,-1,11,0,11,0,12,-1,11,-1,12,-2,12,-1,12,-1,13,-1,13,-1,13,-1,14,0,14,-2,14,-1,15,0,15,1,16,1,17,2,17,2,16,3,16,4,0,0,-13,12,-13,12,-12,13,-14,13,-14,12,-14,12,-13,11,-13,11,-13,11,-12,11,-12,12,-12,11,-12,11,-11,11,-12,10,-11,11,-10,10,-10,10,-10,10,-10,9,-10,9,-9,9,-9,8,-7,9,-8,9,-7,9,0,0,-7,8,-6,8,-6,8,-5,8,-5,8,-5,7,-5,7,-5,6,-4,6,-3,6,-3,5,-2,4,-2,3,-1,2,0,2,1,1,2,1,3,0,5,0,6,0,8,0,9,1,11,1,12,2,13,4,14,5,0,0]"
CSI_DATA: 50,6,17,17,33,16,17,0,-35,-33,12425.161,12432.529,5.102,12900.531,12900.531,315.660,"[-2,-12,-3,-12,-4,-11,-5,-13,-5,-12,-6,-12,-7,-13,-7,-13,-8,-14,-9,-13,-10,-16,-10,-15,-10,-16,-10,-16,-9,-18,-10,-17,-10,-17,-8,-17,-9,-18,-8,-19,-7,-19,-7,-19,-6,-18,-8,-17,-7,-18,-7,-17,0,0,-6,-16,-6,-15,-6,-15,-6,-13,-5,-12,-6,-12,-6,-11,-6,-9,-7,-9,-8,-7,-9,-6,-10,-5,-11,-5,-12,-4,-13,-3,-15,-3,-16,-3,-18,-3,-19,-4,-20,-4,-22,-6,-21,-7,-23,-8,-25,-8,-25,-11,-25,-12,0,0,-5,-9,-6,-9,-7,-8,-7,-9,-7,-8,-7,-8,-8,-7,-8,-7,-8,-7,-8,-7,-9,-8,-9,-6,-9,-7,-10,-6,-10,-7,-11,-5,-11,-6,-11,-5,-12,-5,-12,-6,-12,-7,-12,-6,-12,-7,-13,-6,-13,-7,-14,-7,0,0,-13,-7,-13,-8,-14,-8,-13,-8,-13,-9,-13,-9,-12,-9,-11,-9,-11,-9,-10,-9,-11,-9,-10,-10,-10,-9,-10,-9,-9,-9,-9,-9,-8,-9,-7,-8,-7,-8,-7,-8,-6,-8,-6,-7,-6,-7,-6,-7,-5,-6,-6,-6,0,0]"
CSI_DATA: 51,4,17,17,33,16,17,0,-36,-27,12425.169,12432.536,5.426,12961.77,12961.77,376.206,"[13,-9,13,-10,12,-10,14,-10,12,-9,12,-9,11,-9,11,-8,11,-8,10,-8,11,-9,10,-9,10,-8,9,-8,9,-8,8,-9,8,-8,7,-8,7,-8,7,-8,7,-7,6,-8,6,-7,4,-8,5,-9,4,-9,0,0,3,-9,3,-9,3,-10,2,-10,3,-10,3,-11,3,-11,3,-11,3,-12,4,-12,3,-13,5,-12,5,-13,6,-13,5,-12,6,-13,7,-12,7,-12,7,-11,7,-11,8,-10,8,-10,8,-10,8,-10,8,-10,9,-10,0,0,1,-17,0,-17,0,-17,1,-19,1,-18,1,-18,1,-17,2,-17,2,-17,1,-16,2,-17,1,-17,2,-17,2,-17,2,-16,1,-16,1,-15,1,-15,0,-15,1,-15,2,-15,0,-14,1,-14,-1,-14,-1,-15,-2,-15,0,0,-2,-14,-2,-15,-3,-15,-3,-15,-2,-15,-3,-15,-3,-15,-2,-15,-3,-15,-3,-15,-4,-16,-3,-15,-3,-15,-4,-16,-4,-16,-4,-17,-5,-16,-4,-17,-4,-17,-4,-18,-3,-18,-2,-18,-2,-18,-2,-19,-1,-19,-1,-20,0,0]"
CSI_DATA: 52,6,18,18,35,17,18,0,-35,-33,13166.854,13172.566,5.470,13640.463,13640.463,315.592,"[13,8,14,7,15,4,16,6,16,4,18,4,18,4,19,2,19,3,20,1,23,2,24,1,24,1,24,1,25,4,25,2,25,2,23,3,25,2,25,4,25,5,24,4,23,5,23,2,24,4,24,3,0,0,21,3,18,3,18,3,16,2,15,1,14,1,13,-1,12,-1,11,-3,10,-5,9,-8,8,-9,7,-11,7,-13,7,-14,8,-18,7,-20,8,-23,10,-25,12,-25,15,-28,17,-27,18,-29,20,-32,23,-30,27,-31,0,0,5,-9,5,-9,4,-9,4,-10,4,-10,4,-10,3,-10,3,-10,2,-11,2,-10,2,-12,2,-12,1,-12,1,-12,2,-12,1,-13,0,-12,1,-13,0,-13,0,-14,1,-13,0,-14,1,-14,0,-14,1,-15,1,-15,0,0,1,-15,1,-15,1,-15,2,-15,2,-15,2,-15,3,-15,3,-13,3,-14,4,-14,4,-14,4,-13,3,-12,4,-12,4,-12,5,-12,4,-10,5,-10,5,-9,4,-9,5,-8,4,-7,3,-7,3,-7,3,-7,2,-7,0,0]"
CSI_DATA: 53,4,18,18,35,17,18,0,-36,-27,13166.861,13172.573,5.778,13690.538,13690.538,365.667,"[1,17,1,17,2,16,1,17,1,16,0,16,0,15,0,14,0,14,1,13,1,14,2,13,2,13,2,12,1,12,2,12,2,11,2,11,3,11,2,11,2,10,2,10,2,9,4,9,4,9,4,9,0,0,5,8,4,8,5,8,5,8,5,8,5,9,5,9,6,9,6,10,6,9,7,10,6,9,6,10,5,10,5,11,5,11,5,11,4,11,4,11,3,11,3,11,3,10,3,10,4,11,3,11,2,11,0,0,15,-5,15,-6,14,-7,16,-7,15,-6,16,-6,16,-5,15,-5,15,-4,14,-5,16,-5,16,-5,15,-6,15,-5,15,-4,14,-5,14,-5,13,-4,13,-6,13,-5,13,-5,12,-5,12,-5,12,-7,13,-6,12,-7,0,0,12,-7,12,-8,12,-8,11,-8,12,-8,12,-8,12,-8,12,-8,12,-8,11,-9,12,-10,11,-9,11,-9,11,-10,12,-10,13,-11,12,-11,14,-11,14,-11,14,-10,15,-10,15,-10,15,-10,16,-11,16,-9,17,-9,0,0]"
CSI_DATA: 54,3,20,20,27,19,19,0,-32,-37,13469.304,13911.787,17.464,14083.887,14083.887,19.17,"[-13,-11,-14,-11,-14,-10,-14,-13,-13,-12,-13,-12,-13,-11,-12,-11,-12,-11,-11,-10,-12,-12,-12,-11,-12,-11,-11,-11,-11,-11,-12,-10,-12,-9,-11,-9,-12,-8,-12,-8,-13,-9,-13,-8,-12,-9,-14,-7,-14,-9,-15,-8,0,0,-15,-7,-16,-8,-17,-7,-16,-7,-16,-8,-17,-7,-17,-8,-17,-7,-17,-7,-17,-7,-18,-8,-17,-9,-17,-9,-18,-8,-17,-9,-18,-9,-18,-9,-18,-9,-18,-8,-17,-8,-17,-9,-16,-9,-16,-10,-16,-10,-15,-11,-15,-11,0,0,9,-16,9,-16,8,-16,11,-17,10,-15,10,-15,10,-14,10,-13,10,-13,9,-13,9,-14,8,-13,9,-13,8,-12,9,-12,8,-13,6,-12,7,-11,6,-11,6,-10,6,-10,6,-10,6,-10,4,-10,5,-10,4,-11,0,0,4,-10,4,-9,3,-10,2,-9,3,-9,3,-8,3,-8,2,-7,2,-7,2,-6,1,-6,0,-5,0,-4,-1,-4,-2,-4,-3,-3,-4,-2,-5,-2,-6,-2,-8,-3,-10,-3,-10,-3,-12,-5,-13,-5,-13,-7,-14,-9,0,0]"
CSI_DATA: 55,6,19,19,37,18,19,0,-35,-33,13905.145,13912.584,5.227,14380.558,14380.558,315.688,"[-2,10,-1,11,1,11,0,12,1,12,1,12,3,12,3,13,3,13,4,13,4,15,5,15,5,16,5,17,4,17,6,17,5,16,4,17,5,17,4,18,4,18,4,17,3,16,4,16,4,17,4,16,0,0,3,14,4,14,4,13,4,11,4,11,4,10,4,9,5,7,6,6,7,5,8,4,9,3,10,2,11,2,12,1,14,0,16,0,17,0,19,0,21,1,22,3,23,3,25,5,27,6,26,9,27,11,0,0,9,-4,8,-4,7,-5,9,-6,8,-6,8,-6,7,-7,7,-7,8,-7,7,-8,8,-9,7,-9,7,-9,7,-9,7,-9,7,-11,6,-11,7,-11,7,-11,8,-11,8,-11,8,-11,9,-11,7,-11,9,-12,9,-12,0,0,9,-12,9,-11,9,-11,9,-11,10,-11,10,-10,10,-10,10,-9,9,-10,10,-9,10,-9,9,-8,9,-8,9,-8,9,-8,9,-8,9,-7,8,-6,8,-6,8,-5,8,-5,7,-4,6,-5,6,-5,5,-5,5,-5,0,0]"
CSI_DATA: 56,4,19,19,37,18,19,0,-36,-27,13905.152,13912.591,5.511,14426.664,14426.664,361.794,"[-2,-17,-2,-18,-3,-16,-2,-18,-2,-16,-1,-16,-2,-16,-1,-15,-2,-15,-2,-14,-2,-15,-2,-14,-3,-14,-3,-13,-2,-13,-3,-13,-3,-12,-3,-12,-4,-12,-3,-11,-3,-12,-3,-11,-3,-10,-4,-10,-4,-10,-5,-10,0,0,-5,-10,-5,-9,-6,-10,-6,-9,-6,-9,-7,-10,-7,-10,-6,-10,-7,-10,-7,-10,-8,-11,-7,-11,-7,-12,-7,-12,-6,-12,-6,-12,-6,-12,-6,-12,-5,-12,-5,-12,-4,-12,-4,-12,-4,-12,-4,-12,-3,-12,-3,-13,0,0,-9,15,-9,16,-7,16,-10,17,-9,16,-10,16,-10,15,-9,15,-11,15,-9,15,-10,15,-9,16,-10,16,-9,15,-11,14,-9,14,-8,14,-8,13,-8,14,-9,13,-9,13,-8,13,-8,12,-6,14,-7,15,-6,14,0,0,-5,14,-5,15,-5,16,-4,14,-4,15,-5,15,-5,15,-4,15,-4,15,-3,15,-3,17,-4,16,-4,16,-3,18,-3,17,-3,19,-3,18,-3,19,-5,19,-5,19,-6,19,-7,19,-7,19,-7,20,-8,20,-9,20,0,0]"
CSI_DATA: 57,4,20,20,39,19,20,0,-36,-27,14645.128,14652.808,5.679,15120.874,15120.874,316.03,"[17,4,17,4,16,3,17,5,16,4,15,5,14,4,14,5,13,5,13,4,14,4,13,4,13,3,12,3,12,4,12,3,11,2,10,2,11,1,10,2,10,2,10,2,9,2,9,0,10,1,9,0,0,0,8,0,9,-1,9,-2,8,-2,9,-2,9,-2,9,-3,9,-3,10,-3,9,-3,10,-3,10,-3,10,-3,11,-3,11,-2,11,-3,12,-3,12,-2,11,-1,11,-1,12,0,12,0,12,0,13,-1,12,1,12,1,0,0,13,-9,12,-10,12,-11,14,-11,13,-10,13,-10,13,-10,12,-10,13,-9,13,-10,14,-10,13,-10,13,-10,13,-9,13,-8,12,-10,11,-9,11,-8,11,-9,11,-9,11,-9,10,-9,10,-9,9,-10,10,-10,9,-11,0,0,8,-11,9,-12,8,-12,7,-12,8,-12,8,-12,8,-13,8,-13,8,-13,8,-13,8,-14,8,-13,8,-14,8,-14,9,-14,9,-15,9,-16,9,-16,9,-15,10,-15,11,-15,11,-15,13,-15,13,-15,14,-14,14,-14,0,0]"
CSI_DATA: 58,5,7,7,38,6,20,0,-20,-28,14948.294,14650.601,6.976,15171.967,15171.967,367.96,"[7,3,7,2,7,2,8,2,8,2,7,2,7,1,7,2,7,2,8,1,8,1,8,1,8,1,8,0,8,1,9,0,8,0,8,0,8,-1,8,0,9,0,8,-1,9,0,9,-2,9,-1,9,-2,0,0,9,-2,10,-2,10,-3,10,-3,10,-3,10,-3,10,-3,10,-3,10,-3,10,-3,11,-3,11,-3,11,-3,11,-3,12,-2,12,-3,12,-3,12,-2,12,-2,12,-1,12,-1,12,-1,13,-1,13,-1,13,0,12,0,0,0,-5,9,-5,9,-4,9,-4,10,-3,10,-3,9,-2,9,-2,9,-2,10,-1,10,0,11,1,11,0,11,1,11,0,12,2,12,2,12,2,12,3,13,2,14,2,14,3,14,3,14,4,14,4,15,5,15,0,0,4,15,5,16,5,16,5,16,5,16,5,17,4,17,4,17,5,17,5,16,6,18,4,17,4,17,4,18,5,18,5,18,5,18,4,18,4,18,3,17,2,18,2,17,1,18,2,18,1,18,0,18,0,0]"
CSI_DATA: 59,6,20,20,39,19,20,0,-35,-33,14645.121,14652.801,5.391,15227.336,15227.336,422.465,"[-6,10,-5,10,-4,11,-4,12,-4,12,-3,12,-2,13,-2,13,-2,14,-1,15,-2,17,-1,17,-1,18,-2,18,-3,19,-2,19,-2,18,-3,18,-2,19,-3,19,-5,19,-3,19,-5,17,-3,17,-4,18,-4,17,0,0,-3,15,-3,15,-3,14,-2,12,-2,12,-2,12,-1,11,1,10,1,9,3,8,5,8,5,7,7,7,8,7,10,6,12,7,13,7,15,8,16,8,17,10,18,12,18,13,19,15,20,16,19,19,19,20,0,0,-9,2,-9,3,-8,4,-9,5,-9,5,-9,5,-9,5,-8,6,-8,6,-8,6,-9,7,-8,7,-8,8,-8,8,-8,8,-8,9,-8,9,-8,9,-8,9,-8,9,-9,10,-8,10,-10,10,-9,11,-10,10,-10,11,0,0,-10,10,-10,11,-10,10,-10,11,-11,10,-11,9,-11,9,-11,9,-11,9,-11,8,-11,8,-11,7,-11,6,-10,6,-11,6,-10,6,-11,6,-10,5,-10,5,-9,4,-9,4,-8,4,-8,3,-8,4,-8,4,-7,3,0,0]"
CSI_DATA: 60,6,21,21,41,20,21,0,-35,-33,15385.119,15392.549,5.431,15860.581,15860.581,315.711,"[-10,6,-10,7,-9,8,-10,9,-10,9,-10,10,-10,10,-10,11,-10,11,-9,12,-12,13,-11,13,-12,14,-12,14,-13,14,-12,15,-12,14,-12,13,-12,14,-13,14,-14,13,-13,13,-13,11,-12,13,-13,12,-13,13,0,0,-11,11,-10,11,-9,11,-8,9,-7,9,-7,9,-6,9,-4,9,-3,9,-1,9,0,9,1,9,2,10,4,11,4,11,6,13,7,14,8,16,9,16,9,18,9,20,8,22,8,24,8,25,5,27,5,29,0,0,4,-9,3,-9,2,-9,2,-10,2,-9,2,-9,1,-9,1,-9,0,-9,0,-9,0,-10,-1,-9,-1,-10,-1,-10,-1,-10,-2,-10,-3,-10,-3,-10,-3,-11,-3,-11,-3,-11,-3,-11,-3,-12,-4,-12,-3,-13,-3,-13,0,0,-3,-13,-3,-13,-3,-14,-2,-13,-2,-14,-2,-13,-1,-13,-1,-13,0,-13,0,-12,0,-13,0,-12,1,-12,1,-12,1,-11,1,-11,1,-11,1,-10,2,-10,1,-9,2,-9,1,-8,1,-8,1,-7,2,-7,1,-7,0,0]"
CSI_DATA: 61,4,21,21,41,20,21,0,-36,-27,15385.126,15392.556,5.768,15914.17,15914.17,369.147,"[6,16,6,15,7,15,6,16,6,15,5,15,5,15,5,14,4,14,5,12,5,14,5,12,5,12,5,11,4,11,6,11,5,10,5,10,5,9,5,9,4,9,5,8,4,8,6,7,6,8,6,7,0,0,6,6,6,6,7,5,7,5,7,5,8,5,9,5,8,5,9,5,9,5,11,5,9,6,10,6,10,6,10,7,10,7,11,7,10,8,10,8,9,8,9,8,9,9,9,9,9,9,8,10,8,10,0,0,-8,-15,-8,-15,-8,-14,-8,-16,-8,-15,-8,-15,-8,-15,-8,-15,-8,-15,-7,-15,-8,-16,-8,-15,-7,-15,-7,-14,-6,-14,-8,-15,-8,-13,-7,-13,-8,-13,-7,-13,-7,-13,-8,-12,-7,-12,-8,-11,-8,-12,-9,-11,0,0,-10,-11,-10,-11,-11,-11,-11,-10,-10,-10,-11,-11,-11,-11,-11,-10,-12,-10,-12,-11,-13,-11,-12,-10,-12,-10,-12,-10,-14,-11,-14,-11,-14,-11,-14,-12,-14,-12,-14,-13,-13,-14,-13,-13,-13,-15,-13,-14,-12,-16,-11,-16,0,0]"
CSI_DATA: 62,5,8,8,40,7,21,0,-35,-28,15687.993,15390.348,6.887,15978.240,15978.240,433.370,"[19,2,19,2,20,0,22,2,22,2,21,3,21,2,21,2,21,3,20,3,22,5,22,3,21,4,20,4,19,5,21,4,18,3,19,4,18,3,18,4,18,4,18,4,17,5,17,2,18,4,17,2,0,0,16,1,16,2,16,1,15,1,15,1,15,1,14,0,14,0,14,0,14,-1,14,-1,13,0,13,-1,13,0,13,0,12,-1,13,-1,12,-1,12,-1,11,-1,12,-1,11,0,11,0,10,-1,10,0,10,0,0,0,-1,13,0,12,1,12,1,12,2,12,2,11,3,12,3,11,4,11,5,11,6,12,6,12,7,12,8,12,7,12,10,12,9,11,9,12,11,12,11,13,11,14,12,13,11,14,13,13,13,14,14,14,0,0,14,14,14,15,15,14,15,15,14,15,15,15,15,16,15,15,15,16,15,16,16,17,14,16,14,16,15,16,15,17,15,17,15,17,14,18,14,18,14,18,13,19,13,18,12,19,12,19,11,21,10,20,0,0]"
CSI_DATA: 63,6,22,22,43,21,22,0,-35,-34,16125.140,16132.588,5.409,16600.509,16600.509,315.638,"[3,10,4,10,5,9,6,11,6,10,7,12,9,12,9,11,9,13,10,12,11,15,12,14,12,15,11,16,10,17,11,16,11,16,9,16,11,16,10,17,10,17,10,16,8,16,10,15,9,16,10,15,0,0,9,13,8,12,9,12,8,9,8,10,9,9,9,8,9,6,9,5,9,3,11,2,10,1,11,1,13,-1,13,-2,16,-3,16,-4,19,-5,20,-5,21,-5,24,-4,25,-3,26,-2,29,-3,30,0,31,2,0,0,-10,-1,-10,0,-9,1,-10,1,-9,1,-9,2,-8,2,-8,2,-8,3,-7,3,-8,4,-7,5,-7,5,-7,5,-7,6,-6,7,-6,8,-6,8,-6,8,-7,9,-8,9,-7,9,-8,9,-7,10,-9,10,-9,11,0,0,-9,11,-9,11,-10,11,-10,11,-11,11,-11,10,-12,9,-11,9,-11,10,-11,9,-11,9,-11,7,-11,7,-12,6,-11,6,-11,7,-10,6,-10,5,-10,5,-9,4,-9,3,-8,3,-8,3,-7,4,-7,4,-7,4,0,0]"
CSI_DATA: 64,4,22,22,43,21,22,0,-37,-27,16125.147,16132.595,5.718,16648.966,16648.966,364.95,"[18,8,18,8,18,7,19,9,17,9,17,8,16,8,15,8,15,8,15,7,15,8,15,7,14,7,14,6,13,7,14,6,13,5,12,6,13,5,12,5,12,5,11,4,10,5,11,3,11,4,11,3,0,0,10,2,10,2,10,1,10,0,10,1,10,0,10,-1,10,-1,11,-1,11,-1,12,-2,12,-1,12,-1,12,-1,12,-1,12,-1,13,-1,13,0,13,0,13,0,14,1,14,1,14,1,15,1,14,3,15,3,0,0,-10,14,-10,15,-9,15,-10,16,-10,15,-10,15,-10,14,-10,13,-10,14,-10,14,-10,15,-10,15,-10,14,-10,14,-11,13,-9,14,-8,13,-8,12,-8,13,-9,13,-9,13,-8,13,-8,12,-6,13,-7,14,-6,14,0,0,-5,14,-5,14,-5,15,-4,14,-5,15,-5,16,-5,15,-5,15,-4,15,-4,16,-3,17,-4,16,-4,16,-4,17,-3,17,-3,18,-4,19,-4,19,-5,19,-6,19,-7,19,-7,18,-8,19,-7,20,-10,20,-10,19,0,0]"
CSI_DATA: 65,3,24,24,32,23,23,0,-32,-37,16429.314,16871.785,448.605,17043.920,17043.920,19.50,"[-16,2,-16,2,-15,2,-17,1,-16,1,-16,1,-15,1,-15,1,-15,0,-14,1,-16,1,-15,2,-15,1,-14,1,-14,0,-15,1,-14,2,-13,1,-13,2,-14,2,-14,2,-14,3,-13,2,-13,4,-15,4,-14,5,0,0,-14,5,-15,4,-16,5,-15,5,-15,5,-16,5,-16,5,-15,5,-16,5,-15,6,-16,6,-16,5,-16,5,-16,5,-16,4,-16,4,-16,5,-16,4,-16,4,-15,4,-15,3,-14,3,-15,3,-15,3,-14,2,-14,1,0,0,-19,-1,-19,-1,-18,0,-20,-1,-19,-1,-19,-2,-18,-2,-18,-2,-17,-3,-17,-1,-18,-2,-17,-1,-17,-1,-17,-1,-16,-2,-16,-1,-15,-1,-14,-1,-15,0,-15,-1,-15,-1,-14,0,-13,0,-14,1,-14,1,-14,1,0,0,-13,1,-12,1,-13,1,-12,1,-11,0,-11,0,-11,0,-9,-1,-9,0,-8,0,-8,0,-6,0,-5,0,-5,0,-3,0,-2,1,0,2,1,2,1,4,2,5,3,7,3,8,3,9,4,11,2,13,1,14,0,0]"
CSI_DATA: 66,6,23,23,45,22,23,0,-35,-34,16865.125,16872.589,4.835,17340.651,17340.651,315.781,"[10,-1,11,-3,11,-4,12,-4,11,-4,13,-5,12,-5,12,-5,13,-5,12,-7,14,-7,14,-8,15,-8,15,-8,16,-7,16,-8,15,-8,14,-6,15,-7,15,-6,15,-6,14,-6,14,-6,13,-8,14,-6,14,-7,0,0,12,-7,11,-6,11,-7,9,-7,8,-7,8,-7,7,-7,6,-8,5,-8,4,-8,3,-11,2,-11,1,-12,0,-13,0,-13,-1,-16,-2,-17,-1,-19,-1,-21,0,-21,1,-23,3,-24,3,-26,2,-28,5,-28,7,-29,0,0,-1,8,-1,8,0,8,0,9,0,8,1,8,1,8,1,8,1,8,3,7,3,8,3,7,4,7,4,7,4,8,4,8,5,8,5,8,6,8,5,9,5,9,5,9,5,9,7,9,6,10,7,11,0,0,6,11,5,11,6,12,5,11,5,12,4,12,4,12,3,12,3,12,2,11,3,12,2,11,2,11,1,11,0,10,0,10,1,10,0,9,0,8,0,8,0,7,0,7,0,6,1,6,0,6,1,6,0,0]"
