CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 767, 12, 160, 160, 162, 159, 177, 0, -33, -36, 130834.99, 130841.361, 308.705, 131291.564, 88.894, 310.125, "[-21,1,-21,2,-20,3,-22,2,-20,1,-20,1,-20,1,-18,1,-18,1,-17,2,-19,1,-18,2,-18,2,-17,2,-17,1,-17,3,-16,3,-15,3,-15,4,-15,3,-14,3,-14,5,-13,3,-13,5,-14,5,-13,5,0,0,-11,7,-12,7,-11,8,-10,8,-10,8,-10,9,-10,9,-9,10,-9,11,-9,11,-9,13,-10,12,-10,13,-10,14,-10,14,-11,16,-11,17,-12,16,-13,15,-13,15,-15,15,-15,15,-16,15,-17,15,-18,13,-18,12,0,0,-11,-6,-12,-6,-11,-5,-12,-6,-11,-5,-11,-5,-11,-5,-10,-5,-10,-5,-10,-4,-11,-4,-11,-4,-11,-4,-11,-3,-11,-4,-11,-3,-11,-3,-10,-2,-11,-2,-11,-2,-11,-2,-11,-1,-10,-2,-11,0,-12,0,-12,1,0,0,-12,1,-12,1,-13,2,-13,2,-14,2,-14,2,-14,2,-14,1,-15,2,-14,2,-16,2,-15,1,-16,1,-16,1,-16,1,-17,1,-16,0,-17,0,-16,-1,-16,-1,-16,-2,-15,-2,-15,-2,-15,-2,-15,-3,-15,-3,0,0]"
CSI_DATA: 768, 13, 141, 141, 173, 141, 177, 0, -35, -51, 130827.14, 130834.276, 416.373, 131399.95, 107.531, 417.656, "[8,-6,8,-7,7,-8,9,-9,8,-8,8,-8,8,-9,8,-9,8,-9,7,-9,9,-11,8,-11,8,-12,7,-12,8,-11,7,-13,6,-13,7,-12,6,-13,7,-14,8,-14,6,-15,7,-14,6,-17,7,-18,6,-18,0,0,5,-18,7,-20,6,-21,5,-20,7,-20,7,-21,7,-21,7,-20,6,-21,7,-21,7,-23,8,-21,8,-22,8,-22,8,-22,8,-23,8,-23,8,-22,9,-22,9,-20,10,-21,10,-20,10,-20,10,-22,11,-19,11,-19,0,0,5,-17,5,-16,4,-15,4,-15,4,-13,3,-12,3,-11,2,-9,2,-8,1,-7,1,-7,0,-6,0,-5,-1,-3,-1,-3,-2,-2,-2,-1,-2,0,-3,0,-3,1,-2,2,-3,2,-2,3,-2,3,-2,4,-1,5,0,0,-1,5,-1,5,0,6,0,6,1,6,2,6,3,6,3,6,4,6,6,6,7,6,8,6,9,6,11,6,12,7,14,7,15,7,17,9,17,9,18,11,19,12,20,13,20,14,22,14,22,16,21,18,0,0]"
CSI_DATA: 769, 9, 172, 172, 177, 171, 178, 0, -50, -51, 131562.310, 131566.679, 116.717, 131841.428, 442.333, 119.989, "[4,7,5,6,7,6,7,6,6,5,6,5,7,5,7,4,7,5,8,4,9,4,10,2,10,3,10,1,10,2,12,0,11,0,10,-1,12,-2,13,-1,13,-1,14,-2,13,-2,14,-5,16,-4,15,-5,0,0,15,-7,18,-8,18,-9,18,-10,18,-8,19,-9,20,-9,20,-9,20,-11,20,-11,22,-13,21,-10,22,-11,23,-12,23,-11,25,-13,26,-13,25,-11,25,-10,24,-9,26,-8,26,-8,26,-7,25,-8,25,-5,25,-6,0,0,-20,-2,-20,-2,-19,-1,-21,-3,-19,-2,-20,-3,-19,-3,-17,-2,-18,-2,-17,-2,-19,-1,-18,-1,-18,-1,-18,-1,-18,-2,-19,0,-17,0,-17,0,-18,1,-18,-1,-18,-2,-18,0,-17,-1,-18,1,-19,-1,-19,0,0,0,-18,-1,-18,-2,-19,-1,-18,-2,-17,-2,-17,-3,-16,-4,-15,-3,-15,-4,-13,-3,-13,-3,-12,-3,-11,-3,-12,-3,-11,-2,-11,-2,-10,-1,-10,-1,-9,-2,-9,-1,-9,-1,-9,-1,-10,-1,-10,0,-9,-1,-10,-2,0,0]"
CSI_DATA: 770, 11, 153, 153, 153, 153, 178, 0, -46, -38, 131579.52, 131583.421, 211.77, 131933.866, 92.438, 212.427, "[-18,5,-17,6,-16,7,-17,7,-16,7,-14,7,-14,7,-13,7,-12,7,-11,7,-11,8,-9,8,-9,7,-7,7,-8,7,-6,8,-5,6,-3,5,-3,5,-3,4,-2,4,-1,3,0,1,1,0,2,0,3,-2,0,0,5,-5,6,-5,6,-8,6,-9,8,-9,9,-10,10,-11,10,-12,10,-14,11,-15,12,-17,13,-15,13,-17,14,-17,15,-19,16,-21,16,-21,16,-20,17,-20,17,-19,20,-19,19,-18,20,-17,20,-18,21,-17,21,-15,0,0,0,9,0,10,0,9,-1,11,-1,10,-1,10,-1,10,-1,10,-2,10,-1,10,-1,12,-1,11,-1,12,-1,12,-2,12,-1,13,-1,12,-2,12,-1,12,-2,13,-3,13,-2,13,-2,13,0,14,-1,14,-1,15,0,0,-1,14,-1,14,-1,15,0,14,-1,15,-1,15,-1,15,-1,15,-1,15,0,14,1,16,0,15,0,15,0,15,0,15,1,16,0,15,0,16,0,16,-1,15,-1,16,-1,16,-1,15,0,16,-2,16,-2,15,0,0]"
CSI_DATA: 771, 12, 161, 161, 163, 160, 178, 0, -33, -36, 131577.06, 131581.375, 308.732, 132031.605, 97.739, 310.166, "[-15,0,-15,0,-15,2,-16,0,-15,0,-14,0,-14,-1,-13,0,-13,-1,-13,0,-14,0,-14,1,-13,1,-13,1,-12,0,-13,1,-11,2,-11,1,-11,2,-11,1,-11,1,-10,2,-10,1,-10,4,-10,3,-10,3,0,0,-8,4,-9,4,-9,5,-8,6,-8,5,-8,6,-7,7,-7,7,-7,7,-7,8,-7,9,-7,8,-7,9,-8,10,-8,10,-8,12,-9,12,-9,12,-10,11,-10,11,-11,11,-11,10,-12,10,-12,11,-13,9,-13,9,0,0,-4,12,-3,11,-3,11,-4,12,-3,11,-3,11,-3,10,-2,10,-3,10,-2,10,-2,11,-1,11,-1,11,-1,10,-1,10,0,10,0,10,0,10,1,10,0,10,0,10,1,10,1,9,3,10,2,10,3,10,0,0,4,11,4,11,5,11,5,11,5,12,5,12,5,12,5,12,5,13,5,12,6,14,5,13,5,14,5,14,4,14,5,15,4,14,4,15,3,14,3,14,2,14,2,14,2,14,2,14,1,14,1,14,0,0]"
CSI_DATA: 772, 13, 142, 142, 174, 142, 178, 0, -35, -51, 131569.916, 131574.285, 416.300, 132139.158, 107.553, 417.719, "[-10,-1,-10,0,-10,1,-11,0,-11,0,-11,0,-11,1,-10,1,-11,1,-11,2,-13,2,-12,3,-13,3,-12,3,-12,3,-13,5,-12,5,-12,5,-12,6,-13,5,-13,5,-13,7,-13,5,-13,8,-15,8,-14,9,0,0,-14,10,-15,10,-15,11,-14,11,-15,10,-16,11,-16,11,-16,10,-16,12,-16,11,-18,12,-17,10,-17,11,-17,11,-17,12,-17,13,-18,13,-17,12,-17,11,-17,10,-18,10,-18,10,-18,9,-18,10,-18,8,-18,8,0,0,0,17,1,16,1,15,1,14,1,13,0,12,1,10,1,9,0,8,1,6,1,6,1,5,1,3,1,2,1,1,1,0,1,-1,1,-1,1,-2,0,-3,0,-4,0,-4,0,-4,-1,-5,-1,-5,-2,-6,0,0,-3,-6,-3,-6,-4,-6,-4,-6,-5,-6,-6,-6,-6,-5,-7,-5,-8,-4,-9,-4,-11,-3,-11,-3,-12,-2,-14,-2,-16,-1,-17,0,-18,0,-20,-1,-22,-1,-22,-2,-24,-3,-24,-3,-26,-4,-28,-3,-28,-5,-28,-7,0,0]"
CSI_DATA: 773, 15, 137, 137, 133, 137, 178, 0, -32, -44, 131581.918, 131586.286, 517.508, 132240.257, 101.99, 518.818, "[-13,4,-13,4,-13,5,-14,4,-13,3,-12,3,-12,3,-11,3,-12,3,-11,3,-11,3,-10,3,-11,3,-10,3,-10,3,-10,4,-9,4,-8,4,-8,4,-8,4,-8,4,-8,4,-7,3,-6,5,-7,6,-7,5,0,0,-5,6,-6,6,-5,7,-5,7,-5,7,-5,8,-5,7,-5,8,-4,8,-4,8,-4,9,-5,9,-4,9,-4,10,-5,11,-4,11,-4,12,-5,12,-5,12,-6,12,-7,12,-7,12,-8,13,-8,13,-9,13,-9,12,0,0,-13,-11,-13,-10,-14,-9,-14,-11,-13,-10,-14,-10,-14,-10,-13,-9,-13,-9,-13,-9,-14,-9,-14,-8,-14,-8,-14,-8,-13,-8,-15,-7,-13,-6,-13,-6,-14,-5,-14,-5,-13,-5,-13,-3,-13,-4,-14,-1,-14,-2,-15,0,0,0,-15,1,-16,1,-16,2,-16,3,-17,3,-18,3,-18,3,-18,3,-20,4,-20,4,-21,5,-21,3,-21,3,-22,3,-23,3,-23,3,-23,2,-24,2,-24,1,-23,0,-24,-1,-23,-2,-24,-3,-24,-2,-24,-5,-24,-6,0,0]"
CSI_DATA: 774, 9, 173, 173, 178, 172, 179, 0, -49, -51, 132299.68, 132306.753, 114.231, 132579.481, 339.224, 118.42, "[-7,-5,-7,-4,-8,-3,-9,-3,-8,-3,-9,-2,-9,-2,-9,-2,-9,-1,-8,0,-10,0,-10,1,-10,1,-10,1,-10,2,-11,3,-10,5,-10,5,-10,5,-11,5,-11,5,-10,7,-10,6,-10,9,-12,9,-12,10,0,0,-10,12,-12,12,-12,14,-11,14,-12,13,-13,14,-13,15,-13,15,-13,16,-13,16,-14,19,-14,16,-14,17,-15,18,-14,18,-16,20,-16,20,-16,19,-17,18,-16,17,-18,17,-18,16,-19,16,-19,17,-20,14,-20,15,0,0,0,-19,0,-21,-1,-20,0,-21,0,-19,1,-20,0,-19,0,-19,0,-19,0,-18,0,-19,-1,-18,-1,-19,-1,-18,-1,-18,-2,-18,-3,-17,-2,-17,-3,-18,-2,-18,-1,-18,-2,-18,-1,-17,-3,-18,-1,-19,-2,-19,0,0,-1,-18,-1,-18,-1,-18,-1,-17,1,-17,1,-16,1,-16,2,-16,2,-15,2,-14,0,-14,2,-12,2,-11,1,-11,1,-10,0,-10,0,-10,-1,-10,0,-9,-1,-10,-1,-9,-1,-8,-2,-9,-2,-9,-1,-9,-1,-10,0,0]"
CSI_DATA: 775, 11, 154, 154, 154, 154, 179, 0, -46, -38, 132315.831, 132323.515, 208.542, 132673.775, 94.294, 212.336, "[15,-11,13,-12,11,-13,13,-13,11,-12,11,-12,9,-12,8,-11,8,-11,6,-11,7,-12,5,-11,4,-11,4,-10,3,-10,2,-10,1,-8,0,-6,0,-7,0,-5,-1,-4,-1,-3,-1,-2,-2,-1,-3,0,-3,3,0,0,-4,5,-4,6,-5,8,-5,9,-5,10,-6,11,-7,13,-7,14,-6,16,-7,16,-8,19,-9,18,-9,18,-9,20,-9,22,-10,23,-10,24,-10,24,-12,24,-11,22,-14,23,-14,22,-16,22,-15,22,-16,21,-17,19,0,0,7,-5,7,-5,7,-5,8,-5,8,-5,8,-5,9,-5,8,-5,8,-5,8,-5,9,-5,9,-5,10,-5,9,-5,10,-5,10,-6,10,-6,10,-5,10,-6,11,-6,11,-5,11,-6,10,-5,10,-7,11,-6,11,-7,0,0,11,-7,11,-7,11,-8,11,-8,12,-7,12,-8,12,-8,11,-7,11,-8,11,-8,12,-9,11,-8,11,-8,11,-9,11,-8,11,-9,11,-9,12,-9,12,-9,12,-8,12,-8,11,-8,12,-7,12,-8,12,-7,12,-7,0,0]"
CSI_DATA: 776, 13, 143, 143, 175, 143, 179, 0, -36, -51, 132306.700, 132314.385, 413.858, 132879.131, 205.356, 417.692, "[8,3,8,3,8,2,10,3,9,3,9,3,9,3,9,2,10,3,10,1,11,2,12,1,12,1,11,1,11,2,13,0,12,0,12,0,13,-1,13,0,13,1,14,-1,13,0,14,-3,16,-2,16,-2,0,0,16,-3,17,-3,18,-4,17,-4,18,-3,19,-3,19,-2,18,-2,19,-3,18,-3,21,-4,19,-2,20,-3,20,-3,19,-2,22,-2,21,-3,20,-2,20,-1,19,-1,20,0,19,0,20,1,20,-1,19,1,19,1,0,0,-15,3,-15,3,-13,4,-13,3,-12,2,-11,2,-10,2,-8,2,-8,2,-6,2,-6,2,-4,2,-4,1,-3,1,-2,1,-1,1,0,1,0,1,1,1,2,0,2,0,2,-1,3,-1,3,-1,3,-2,4,-2,0,0,4,-3,4,-3,4,-4,4,-4,3,-5,3,-5,3,-6,2,-6,2,-8,1,-8,0,-10,0,-10,-1,-11,-1,-13,-2,-13,-3,-15,-3,-16,-3,-18,-2,-19,-2,-20,-2,-21,-1,-22,-1,-23,-1,-25,1,-25,2,-26,0,0]"
CSI_DATA: 777, 15, 138, 138, 134, 138, 179, 0, -33, -43, 132318.701, 132326.386, 515.03, 132981.714, 102.583, 520.275, "[-12,1,-12,1,-12,2,-13,1,-12,1,-12,1,-12,1,-10,1,-11,1,-10,1,-11,1,-10,2,-10,1,-9,1,-9,1,-9,2,-8,2,-8,2,-8,2,-8,2,-8,2,-8,3,-7,2,-7,4,-8,4,-7,4,0,0,-6,5,-6,5,-6,5,-5,6,-6,5,-6,6,-6,6,-6,6,-5,7,-5,7,-5,9,-5,8,-5,9,-6,9,-6,9,-6,11,-6,11,-7,11,-7,11,-7,11,-9,11,-9,11,-10,11,-10,12,-11,11,-12,11,0,0,-8,14,-7,14,-6,14,-7,15,-7,14,-7,15,-6,14,-6,14,-6,14,-5,14,-6,15,-5,15,-5,14,-4,14,-5,14,-2,15,-2,13,-2,13,-1,14,-1,13,-1,13,0,13,0,13,2,13,2,13,4,13,0,0,5,13,6,13,7,14,8,14,8,15,8,15,9,16,9,16,10,16,9,17,11,18,9,18,9,18,10,19,10,19,10,20,9,20,9,21,9,21,8,21,7,22,6,21,5,22,6,23,3,23,3,23,0,0]"
CSI_DATA: 778, 9, 174, 174, 179, 173, 180, 0, -49, -50, 133039.44, 133046.633, 112.619, 133319.512, 337.798, 118.74, "[6,-6,5,-6,5,-7,5,-7,5,-7,5,-7,3,-8,3,-7,3,-8,2,-8,2,-10,1,-10,1,-10,1,-10,1,-10,0,-12,-2,-11,-2,-11,-2,-11,-2,-12,-1,-13,-3,-13,-3,-13,-5,-13,-6,-15,-6,-14,0,0,-7,-15,-8,-16,-9,-17,-9,-16,-9,-17,-9,-18,-10,-18,-9,-18,-11,-19,-10,-19,-12,-21,-10,-20,-11,-21,-11,-22,-11,-22,-11,-23,-12,-23,-10,-23,-8,-23,-9,-23,-7,-25,-7,-24,-6,-25,-8,-24,-5,-24,-4,-24,0,0,20,15,20,15,20,14,20,16,19,15,19,15,18,15,17,14,17,15,17,13,19,14,19,13,19,13,19,12,18,14,20,12,19,11,18,12,19,11,19,13,18,13,19,12,18,13,20,11,20,13,21,13,0,0,19,13,18,14,18,14,17,13,16,14,15,14,14,14,13,13,13,13,11,12,13,12,10,11,10,10,10,10,9,9,9,9,9,8,9,8,9,7,9,7,9,7,9,6,9,6,10,5,9,7,9,7,0,0]"
CSI_DATA: 779, 11, 155, 155, 155, 155, 180, 0, -47, -38, 133055.827, 133063.416, 206.948, 133413.792, 94.280, 212.354, "[3,12,2,12,4,12,4,12,3,11,4,11,4,10,4,9,3,8,5,7,5,8,5,6,5,6,5,5,4,5,5,4,4,3,4,2,3,2,3,1,2,1,2,0,1,-1,0,-2,0,-3,-2,-3,0,0,-3,-5,-4,-6,-5,-6,-6,-6,-6,-7,-8,-9,-8,-9,-8,-9,-10,-10,-10,-10,-11,-11,-11,-11,-12,-12,-12,-13,-12,-13,-14,-14,-15,-14,-14,-15,-13,-15,-12,-15,-13,-16,-12,-16,-12,-17,-12,-17,-11,-17,-10,-17,0,0,4,-8,4,-8,4,-8,5,-9,5,-8,5,-8,5,-8,5,-8,6,-8,5,-8,6,-10,6,-9,6,-10,6,-10,7,-9,6,-10,6,-10,6,-9,6,-10,7,-10,7,-10,7,-10,7,-10,6,-11,7,-11,7,-12,0,0,7,-12,7,-12,7,-12,6,-12,7,-12,7,-12,7,-12,7,-12,7,-13,6,-12,6,-14,6,-13,6,-13,7,-13,6,-13,6,-14,6,-13,6,-14,7,-13,7,-13,7,-13,7,-12,7,-13,7,-13,8,-12,8,-12,0,0]"
CSI_DATA: 780, 12, 163, 163, 165, 162, 180, 0, -33, -36, 133053.800, 133061.389, 304.602, 133511.506, 97.714, 310.68, "[-6,-15,-6,-14,-7,-13,-6,-15,-5,-14,-5,-14,-5,-14,-5,-12,-5,-13,-5,-12,-5,-13,-6,-12,-6,-12,-6,-12,-5,-11,-6,-12,-6,-10,-6,-10,-6,-9,-5,-10,-5,-10,-6,-9,-5,-9,-7,-8,-7,-9,-7,-8,0,0,-8,-7,-8,-7,-9,-7,-8,-6,-8,-6,-9,-6,-9,-6,-9,-5,-10,-5,-10,-4,-12,-4,-11,-5,-12,-4,-13,-5,-12,-5,-14,-5,-14,-5,-14,-6,-14,-7,-14,-7,-14,-8,-14,-9,-14,-9,-15,-9,-13,-10,-13,-11,0,0,10,8,10,8,10,7,11,8,9,8,10,8,9,7,9,7,9,7,9,6,11,6,11,5,11,6,10,5,10,6,11,5,10,4,10,4,10,4,10,4,10,4,11,3,10,3,11,1,12,2,13,1,0,0,13,1,13,1,14,0,13,0,14,0,15,1,15,1,15,1,16,1,15,1,17,0,16,1,16,1,17,2,16,3,18,3,16,3,17,4,16,5,16,5,16,5,15,5,14,5,15,5,15,6,15,6,0,0]"
CSI_DATA: 781, 13, 144, 144, 176, 144, 180, 0, -35, -51, 133046.701, 133054.290, 412.267, 133619.141, 107.635, 417.703, "[-4,7,-4,7,-3,8,-4,8,-4,8,-4,8,-4,8,-3,8,-4,9,-3,9,-3,10,-2,10,-3,10,-2,10,-3,10,-2,11,-1,11,-1,10,0,11,-1,12,-2,12,-1,12,-1,11,1,13,1,14,1,14,0,0,2,14,1,15,2,16,3,15,1,16,2,17,1,17,1,17,2,17,2,16,3,18,1,17,2,17,1,18,1,17,1,19,2,19,1,18,0,18,0,17,-1,18,0,17,-1,17,0,18,-1,17,-1,17,0,0,-1,-18,-2,-18,-2,-15,-1,-16,-1,-14,-1,-13,-2,-11,-1,-10,-2,-9,-2,-7,-2,-7,-2,-6,-2,-4,-2,-3,-2,-2,-2,-2,-2,-1,-2,0,-2,1,-2,1,-2,2,-2,3,-1,3,-1,3,-1,4,0,5,0,0,1,5,1,5,2,5,2,5,3,5,4,5,5,5,5,5,6,4,7,3,9,3,10,3,11,3,13,3,14,3,16,3,16,2,19,3,20,4,20,4,22,5,22,6,23,7,25,7,26,9,26,11,0,0]"
CSI_DATA: 782, 9, 175, 175, 180, 174, 181, 0, -49, -51, 133779.19, 133787.909, 113.120, 134059.543, 440.402, 118.96, "[0,7,0,7,1,8,1,8,1,8,1,8,2,8,2,8,3,7,3,7,5,7,5,8,6,7,6,7,5,7,8,7,8,6,8,6,9,5,9,6,9,8,10,6,10,6,12,5,13,6,14,5,0,0,15,4,16,5,18,5,17,3,17,5,18,5,19,6,18,5,19,4,20,5,22,5,20,6,21,6,22,6,22,7,24,8,24,7,23,8,22,9,21,9,22,11,21,11,21,12,21,12,19,13,19,12,0,0,-12,15,-12,15,-10,15,-13,16,-12,14,-13,14,-12,14,-12,13,-12,13,-10,13,-11,15,-10,15,-10,14,-10,14,-11,13,-10,14,-9,14,-10,13,-9,15,-10,14,-11,14,-10,14,-10,13,-9,15,-11,15,-10,15,0,0,-11,14,-11,14,-10,14,-10,13,-11,12,-11,11,-12,11,-11,11,-11,10,-10,9,-10,9,-9,8,-9,8,-8,7,-8,7,-7,7,-6,7,-6,7,-6,6,-5,7,-6,7,-5,6,-6,7,-5,7,-6,7,-6,7,0,0]"
CSI_DATA: 783, 11, 156, 156, 156, 156, 181, 0, -46, -38, 133795.822, 133804.713, 207.377, 134153.785, 94.242, 212.338, "[9,14,10,14,11,12,11,14,10,13,10,12,9,10,9,10,9,9,10,7,10,7,10,7,10,6,9,4,9,4,9,3,7,2,6,1,5,0,5,0,3,-1,2,-1,1,-2,0,-3,-2,-3,-3,-3,0,0,-5,-4,-7,-6,-9,-5,-10,-5,-11,-7,-12,-7,-14,-8,-14,-7,-16,-8,-17,-9,-19,-9,-19,-9,-20,-9,-21,-10,-21,-10,-23,-12,-24,-11,-24,-12,-24,-13,-22,-13,-22,-15,-22,-15,-22,-15,-23,-16,-21,-17,-20,-17,0,0,4,-8,4,-8,4,-8,5,-9,5,-8,5,-9,5,-9,5,-8,5,-8,5,-8,6,-10,5,-10,6,-10,6,-10,6,-9,6,-11,6,-10,6,-10,6,-10,6,-10,7,-10,6,-11,7,-10,6,-11,7,-12,6,-12,0,0,6,-12,6,-12,6,-13,6,-13,6,-13,6,-13,6,-13,6,-12,6,-13,5,-13,5,-14,5,-13,5,-13,5,-14,5,-14,5,-14,5,-14,6,-14,6,-14,6,-14,6,-14,6,-13,6,-14,6,-14,7,-13,7,-13,0,0]"
CSI_DATA: 784, 13, 145, 145, 177, 145, 181, 0, -35, -51, 133786.701, 133795.592, 412.707, 134359.87, 205.302, 417.640, "[6,6,6,5,8,5,8,6,8,6,8,6,8,6,8,5,8,5,9,5,10,5,10,5,11,5,11,4,10,5,12,4,11,3,11,4,12,3,12,4,13,4,13,3,13,4,14,2,16,3,16,2,0,0,16,1,17,2,18,1,18,1,17,2,19,3,19,2,18,2,19,2,19,2,21,2,19,3,19,3,19,3,20,3,21,3,21,3,20,4,19,4,19,4,19,5,19,5,19,6,20,5,18,6,18,6,0,0,12,-12,12,-12,10,-11,11,-11,9,-9,8,-9,7,-8,6,-7,5,-6,4,-6,3,-5,2,-5,1,-4,1,-3,0,-3,-1,-2,-2,-2,-2,-1,-3,0,-3,0,-3,0,-4,1,-4,1,-4,2,-4,3,-4,4,0,0,-4,4,-3,5,-3,5,-2,6,-2,6,-2,7,-1,7,0,7,1,7,2,8,4,9,4,9,5,10,6,11,7,12,9,13,10,14,11,16,12,17,11,18,12,19,11,20,12,21,13,23,12,24,11,26,0,0]"
CSI_DATA: 785, 9, 176, 176, 181, 175, 182, 0, -49, -50, 134519.10, 134528.605, 116.292, 134799.567, 440.480, 118.129, "[0,7,1,7,2,7,2,8,2,8,2,7,3,8,4,7,3,7,4,7,5,8,6,7,6,6,6,6,6,6,8,5,9,5,8,5,10,4,10,4,11,5,11,4,10,4,13,2,15,4,14,3,0,0,15,2,17,2,18,1,17,0,18,2,19,2,20,1,19,1,20,0,21,1,23,0,21,2,22,1,23,1,23,2,25,1,25,2,24,2,24,4,23,3,23,5,23,6,23,6,24,6,22,7,22,7,0,0,8,23,8,24,9,22,9,25,7,23,7,24,7,23,7,21,7,22,7,20,9,22,10,21,9,21,9,21,8,22,10,21,10,20,9,19,10,20,9,21,8,21,9,21,8,20,11,20,10,22,11,22,0,0,9,21,8,21,8,22,7,20,6,21,5,21,4,20,4,18,4,18,3,17,5,17,3,15,3,14,3,14,3,13,4,12,3,11,4,12,4,11,4,10,4,10,4,9,4,9,6,9,5,11,4,11,0,0]"
CSI_DATA: 786, 11, 157, 157, 156, 157, 182, 0, -46, -38, 133795.822, 134545.429, 210.562, 134905.525, 105.958, 224.87, "[9,14,10,14,11,12,11,14,10,13,10,12,9,10,9,10,9,9,10,7,10,7,10,7,10,6,9,4,9,4,9,3,7,2,6,1,5,0,5,0,3,-1,2,-1,1,-2,0,-3,-2,-3,-3,-3,0,0,-5,-4,-7,-6,-9,-5,-10,-5,-11,-7,-12,-7,-14,-8,-14,-7,-16,-8,-17,-9,-19,-9,-19,-9,-20,-9,-21,-10,-21,-10,-23,-12,-24,-11,-24,-12,-24,-13,-22,-13,-22,-15,-22,-15,-22,-15,-23,-16,-21,-17,-20,-17,0,0,8,1,9,1,8,1,9,2,8,2,9,2,9,2,9,3,9,3,9,2,10,3,10,2,10,3,10,3,10,4,11,3,11,2,10,3,11,3,11,3,11,4,11,3,11,4,12,2,12,3,13,3,0,0,12,3,12,3,13,3,13,2,13,3,13,3,13,3,13,3,13,3,13,2,14,2,13,2,13,2,14,2,13,2,15,2,14,2,15,2,14,2,14,3,14,3,13,3,13,3,14,2,13,4,14,4,0,0]"
CSI_DATA: 787, 12, 165, 165, 167, 164, 182, 0, -33, -36, 134533.826, 134543.422, 318.293, 135001.864, 96.339, 320.426, "[-6,15,-5,15,-4,16,-6,17,-6,15,-6,14,-5,14,-5,13,-5,13,-5,13,-5,14,-4,14,-5,13,-4,13,-5,12,-3,13,-2,12,-3,11,-2,12,-2,11,-3,11,-1,11,-2,10,0,11,-1,11,0,11,0,0,1,10,2,10,2,10,3,9,3,10,3,10,4,10,4,10,5,10,5,10,7,10,6,10,7,11,7,11,8,11,9,12,9,13,9,13,8,14,8,14,7,15,7,15,6,16,6,17,4,17,4,17,0,0,13,-1,13,-2,12,-2,14,-2,12,-2,13,-2,12,-2,11,-2,11,-2,11,-2,12,-3,12,-3,12,-4,11,-4,11,-3,11,-4,10,-5,10,-4,10,-5,10,-4,10,-4,10,-5,10,-5,9,-7,10,-7,10,-8,0,0,10,-8,10,-8,11,-10,10,-9,11,-10,11,-10,12,-10,12,-9,12,-10,12,-10,13,-12,13,-10,13,-10,14,-11,14,-9,15,-10,14,-9,15,-9,15,-8,15,-7,15,-6,15,-6,14,-6,15,-7,15,-6,15,-5,0,0]"
CSI_DATA: 788, 9, 177, 177, 182, 176, 183, 0, -48, -51, 135259.31, 135266.671, 116.731, 135539.537, 537.673, 118.98, "[13,6,13,5,14,3,16,4,14,3,15,2,15,1,14,1,15,0,15,-2,17,-2,17,-4,17,-4,16,-6,16,-6,18,-9,16,-10,16,-10,16,-12,18,-12,19,-12,18,-15,18,-14,17,-20,20,-20,19,-23,0,0,18,-24,20,-25,20,-29,18,-28,20,-28,22,-30,22,-31,22,-31,21,-33,22,-33,24,-38,24,-35,24,-35,26,-35,25,-36,28,-39,28,-38,28,-38,30,-36,30,-34,33,-34,32,-33,34,-32,34,-34,34,-30,35,-28,0,0,7,17,7,18,8,17,7,19,6,17,6,17,6,16,6,16,6,16,6,15,7,16,8,15,8,15,8,14,7,16,9,15,8,14,7,14,9,15,8,15,7,16,8,15,6,14,9,15,9,16,9,16,0,0,8,15,7,15,7,16,6,15,6,15,5,15,4,15,4,13,4,13,4,13,4,12,3,11,3,10,3,10,2,10,3,10,3,8,3,8,3,8,4,8,4,7,3,7,4,7,5,7,4,8,3,8,0,0]"
CSI_DATA: 789, 11, 158, 158, 157, 158, 183, 0, -47, -38, 135275.875, 135283.515, 211.00, 135633.758, 94.221, 212.319, "[2,8,2,8,4,8,3,9,3,8,3,7,3,7,3,6,3,6,3,5,4,5,4,4,4,4,4,3,3,3,4,2,3,1,2,1,2,1,2,1,1,0,1,0,0,-1,0,-2,-1,-2,-2,-2,0,0,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-6,-7,-6,-6,-6,-7,-7,-8,-7,-9,-8,-8,-8,-9,-9,-9,-9,-10,-9,-11,-10,-11,-10,-10,-10,-10,-11,-10,-11,-10,-12,-9,-11,-9,-12,-10,-12,-8,-12,-7,-12,0,0,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-9,-5,-10,-5,-11,-5,-11,-5,-10,-5,-10,-6,-11,-6,-11,-5,-11,-6,-11,-5,-11,-6,-11,-7,-12,-6,-11,-6,-12,-5,-13,-6,-13,-6,0,0,-13,-6,-13,-6,-13,-6,-13,-5,-13,-6,-13,-6,-13,-6,-13,-5,-14,-6,-13,-5,-15,-5,-13,-5,-14,-5,-14,-5,-14,-5,-15,-5,-15,-5,-15,-5,-15,-5,-14,-5,-14,-6,-14,-6,-14,-6,-14,-5,-14,-6,-14,-7,0,0]"
